"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.2",VsiZbor.1991-04-17.d006-01.toc-item1,"taxonomy.2.8","topic.50","spoštovan poslanka spoštovan poslanec pričenjati 6. deloven skupen seja ves trije zbor skupščina republika Slovenija kjer biti odločati o sporen vprašanje v zveza z zakon o sprememba in dopolnitev zakon o funkcionar v državen organ in zakon o sprememba zakon o delavec v državen organ"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.3",VsiZbor.1991-04-17.d006-01.toc-item1,"taxonomy.2.8","topic.50","preden preiti na odločanje o sporen vprašanje morati ugotoviti sklepčnost seja po 135. člen poslovnik oziroma 72. amandma ustava republika Slovenija po kateri morati biti prisoten več kot polovica poslanec vsak zbor posebej"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.4",VsiZbor.1991-04-17.d006-01.toc-item1,"taxonomy.2.8","topic.50","najprej ugotoviti prisotnost družbenopolitičen zbor prositi samo poslanec družbenopolitičen zbor da pritisniti na siv tipka"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.6",VsiZbor.1991-04-17.d006-01.toc-item1,"taxonomy.2.8","topic.50","prositi poslanec zbor občina da pritisniti na siv tipka"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.8",VsiZbor.1991-04-17.d006-01.toc-item1,"taxonomy.2.8","topic.50","prositi še poslanec zbor združen delo da pritisniti na siv tipka"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.10",VsiZbor.1991-04-17.d006-01.toc-item2,"taxonomy.2.8","topic.51","ugotavljati da biti prisoten 50 prisoten družbenopolitičen zbor 48 prisoten zbor občina in 55 prisoten zbor združen delo z ta biti deloven skupen seja sklepčen in nadaljevati z delo"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.11",VsiZbor.1991-04-17.d006-01.toc-item2,"taxonomy.2.8","topic.51","deloven skupen seja biti opraviti na podlaga 73. amandma k ustava republika Slovenija po kateri se odločati o sporen vprašanje na predlog zbor občina biti opraviti skupen deloven seja v zveza z sporen vprašanje glede zakon o sprememba in dopolnitev zakon o funkcionar v državen organ in zakon o sprememba zakon o delavec v državen organ zbor združen delo namreč biti sprejeti sporazumen predlog usklajevalen komisija ves trije zbor pri noben izmed naveden zakon"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.12",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","najprej prehajati na predlog zakon o sprememba in dopolnitev zakon o funkcionar v državen organ"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.13",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","zbor občina in družbenopolitičen zbor biti sprejeti zakon z amandma komisija za volitev imenovanje in administrativen zadeva k 1. in 2. člen zbor združen delo biti sprejeti ne predlog zakon ne amandma sporen vprašanje ostajati tako amandma komisija za volitev imenovanje in administrativen zadeva k 1. in 2. člen ter besedilo predlog zakon"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.14",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","prehajati na glasovanje na glasovanje dajati amandma komisija za volitev imenovanje in administrativen zadeva k 1. člen ki se glasiti v zakon o funkcionar v državen organ uraden list RS št. 33/90 se prvi odstavek 6. člen spremeniti tako da se glasiti osnova za obračun oseben dohodek biti povprečen oseben dohodek na delavec izplačan v gospodarstvo republika Slovenija za pretekel mesec po uraden podatek zavod republika Slovenija za statistika ki biti lahko zmanjšan za odstotek ki on določiti izvršen svet skupščina republika Slovenija glede na proračunski možnost vendar ne za več kot 40"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.15",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","preden preiti na glasovanje ponovno ugotoviti prisotnost najprej prisotnost družbenopolitičen zbor"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.17",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","zbor občina"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.19",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","zbor združen delo"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.21",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","ugotavljati da biti prisoten večina ves poslanec iz vsak zbor in da biti podan sklepčnost deloven skupen seja sedaj glasovati ves zbor skupaj"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.22",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","kdo biti za"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.24",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","biti kdo proti"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.26",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","se biti kdo vzdržati"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.28",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","ugotavljati z 116 glas za 24 proti in 15 vzdržan glas biti amandma izglasovan"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.29",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","in sedaj glasovati o amandma komisija za volitev imenovanje in administrativen zadeva k 2. člen ki se glasiti ta zakon začeti veljati osmi dan po objava v uraden list republika Slovenija"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.30",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","sedaj glasovati o ta amandma že prej biti ugotoviti prisotnost ki se biti spremeniti"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.31",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","kdo biti za"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.33",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","biti kdo proti"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.35",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","se biti kdo vzdržati"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.37",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","ugotavljati z 122 glas za 16 proti in 17 vzdržan biti amandma komisija za volitev imenovanje in administrativen zadeva izglasovan z večina glas"
"parl.Skup","delovna seja",6,"1991-04-17","18:30:00","18:40:00","ToplakLudvik1942",1,"VsiZbor.1991-04-17.d006-01.sp-2","VsiZbor.1991-04-17.d006-01.sp-2.38",VsiZbor.1991-04-17.d006-01.toc-item3,"taxonomy.3.1.3","topic.97","in sedaj prehajati na glasovanje o predlog zakon o sprememba in dopolnitev zakon o funkcionar v državen organ v celota skupaj z amandma kakor biti on izglasovati"
