"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-2","ZbZdruDel.1992-07-29.s049-01.sp-2.2",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","spoštovan poslanka in poslanec začenjati 49. seja zbor nato biti nadaljevati tudi z prekinjen 48. in 46. seja obvestiti o nadaljevanje ta dva seja biti prejeti in on tu ne biti brati na klop pa biti prejeti tudi osnutek dneven red za 49. seja skupaj z dneven red za nadaljevanje 46. in 48. seja ter usklajevanje in lahko sam videti da imeti kar veliko delati pred se na ta zasedanje biti skušati tudi opraviti usklajevanje ves še ne usklajen akt med zbor ta usklajevanje biti vključen v 46. seja zbor ker imeti poseben točka za ta usklajevanje ker biti obvestilo o ves akt pri kateri še biti usklajen prejeti ti on ne biti posebej navajati ker pa biti tudi usklajevalen komisija za uskladitev zakon v državen svet in o volitev predsednik republika pripraviti svoj poročilo predlagati da poskusiti uskladiti tudi ta dva akt takoj ko biti poročilo tu zbor predlagati tudi nekaj proceduralen vprašanje"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-2","ZbZdruDel.1992-07-29.s049-01.sp-2.3",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","1. skupina poslanec biti na podlaga stališče poslanski skupina parlamentaren stranka neodvisen poslanec ter poslanec italijanski in madžarski narodnost sprejeti na usklajevalen sestanek dan 24.7.1992 določen besedilo predlog zakon o volitev v državen zbor zbor skupščina republika Slovenija predlagati da on v sklad z 314. člen poslovnik skupščina republika Slovenija obravnavati in sprejeti po hiter postopek predlog za hiter postopek utemeljevati z ta da biti na podlaga drug odstavek 2. člen ustaven zakon za izvedba ustava republika Slovenija potrebno pripraviti prvi volitev v državen zbor kasno en leto po sprejetje ustava ta biti do 23. december 1992. ker biti za izvedba volitev potrebno najmanj dva mesec in ker biti pred razpis volitev potrebno sprejeti še vrsta izvedben akt ki izhajati iz ta zakon zakon o volilen enota in volilen okraj zakon o evidenca volilen pravica itd. predložen zakon biti mogoč več pravočasno sprejeti po reden skupščinski postopek"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-2","ZbZdruDel.1992-07-29.s049-01.sp-2.4",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","želeti predstavnik predlagatelj beseda gospod Franci Gradišar prositi tu iti za razširitev dneven red in za sprejem hiter postopek predlog zakon o volitev v državen zbor"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","GradisarFranc1945",0,"ZbZdruDel.1992-07-29.s049-01.sp-3","ZbZdruDel.1992-07-29.s049-01.sp-3.2",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","biti čisto kratek in jedrnat kakšen biti situacija upati da vedeti kaj morati narediti upati da tudi vedeti zakon biti tukaj zato biti predlagati glede na ta kar biti že gospod predsedujoč povedati da on po ta sistem obdelati dodelati on lahko samo z amandma ki biti pač glede na naš volja sprejemljiv če pa smatrati ta biti pa moj oseben mnenje da biti ta postopek in ves ta biti reči da biti pravi beseda uporabiti neresno ali karkoli pa se odločiti in začeti razmišljati o sprememba ustava kar se jaz tikati in govoriti tu v ime predlagatelj ta dati danes pod streha o ta sistem ki biti nujno potreben če hoteti da biti volitev 23. december hvala"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-4","ZbZdruDel.1992-07-29.s049-01.sp-4.2",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","hvala želeti kdo razpravljati"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-4","ZbZdruDel.1992-07-29.s049-01.sp-4.4",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","zaključevati razprava in glasovati ugotoviti sklepčnost"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-4","ZbZdruDel.1992-07-29.s049-01.sp-4.6",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","kdo biti za predlagan razširitev dneven red"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-4","ZbZdruDel.1992-07-29.s049-01.sp-4.8",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","biti kdo proti"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-4","ZbZdruDel.1992-07-29.s049-01.sp-4.10",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","se biti kdo vzdržati"
"parl.ZbZdruDel","seja",49,"1992-07-29","10:20:00","11:50:00","ZupancicJoze1936",1,"ZbZdruDel.1992-07-29.s049-01.sp-4","ZbZdruDel.1992-07-29.s049-01.sp-4.12",ZbZdruDel.1992-07-29.s049-01.toc-item1,"taxonomy.2.8","topic.51","ugotavljati da biti zbor z večina glas razširiti predlog dneven red z ta točka"
