"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-2","ZbObc.1992-09-23.s046-01.sp-2.2",ZbObc.1992-09-23.s046-01.toc-item1,"taxonomy.2.8","topic.50","pričenjati 46. seja zbor občina skupščina republika Slovenija ki biti on sklicati v sklad z prvi odstavek 99. člen poslovnik skupščina republika Slovenija v kratek rok in sicer na podlaga sklep zbor skupščina republika Slovenija k paket volilen zakonodaja v prvi faza se praviti k osnutek ta zakon tudi na osnova dogovor vodja poslanski klub predhodno pa biti biti o ta že obveščen na zadnji zasedanje zbor dan 16.9.1992."
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-2","ZbObc.1992-09-23.s046-01.sp-2.3",ZbObc.1992-09-23.s046-01.toc-item1,"taxonomy.2.8","topic.50","za današnji seja zbor biti se opravičiti naslednji poslanec Edvard Oven Ivan Atelšek Boris Jež Marko Stadler in Vili Žižek po podatek služba biti na seja prisoten vsekakor dovolj poslanec biti biti tudi sklepčen na seja biti pogledati prisotnost v dvorana prositi prisotnost"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-2","ZbObc.1992-09-23.s046-01.sp-2.5",ZbObc.1992-09-23.s046-01.toc-item1,"taxonomy.2.8","topic.50","kazati da se biti ves evidentirati biti ponovno pogledati prisotnost rad biti da seja takoj začeti ker čez 45 minuta biti imeti odmor in da poskusiti ta čas koristno uporabiti"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-2","ZbObc.1992-09-23.s046-01.sp-2.6",ZbObc.1992-09-23.s046-01.toc-item1,"taxonomy.2.8","topic.50","prositi še enkrat ugotoviti prisotnost in ves pritisniti na ustrezen tipka"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-2","ZbObc.1992-09-23.s046-01.sp-2.8",ZbObc.1992-09-23.s046-01.toc-item1,"taxonomy.2.8","topic.50","zbor biti z ta sklepčen in lahko pravno veljavno razpravljati in sklep"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-2","ZbObc.1992-09-23.s046-01.sp-2.9",ZbObc.1992-09-23.s046-01.toc-item2,"taxonomy.2.8","topic.51","prehajati na določitev dneven red 46. seja zbor občina predlog dneven red ta seja biti prejeti z sklic seja predlog zakon iz dneven red pa biti vsaj večina od ti prejeti danes na klop član deloven telo biti on po dogovor na sestanek vodja klub prejeti že v ponedeljek po kurir prav tako pa biti on tedaj prejeti tudi poslanski klub"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-2","ZbObc.1992-09-23.s046-01.sp-2.10",ZbObc.1992-09-23.s046-01.toc-item2,"taxonomy.2.8","topic.51","torej za današnji seja predlagati dneven red kakršen biti prejeti danes na klop in jaz dovoliti da on ne brati ali želeti o predlog dneven red kdo razpravljati gospod Starman se javljati k beseda prositi gospod Starman"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","StarmanDanijel1940",0,"ZbObc.1992-09-23.s046-01.sp-3","ZbObc.1992-09-23.s046-01.sp-3.2",ZbObc.1992-09-23.s046-01.toc-item2,"taxonomy.2.8","topic.51","spoštovan kolegica in kolega predlagati da se današnji dneven red razširiti z točka predlog za izdaja z osnutek zakon o vlada poslanski klub Demos biti že pred čas sprejeti sklep da naj biti ta zakon predstavljati en od konstitutiven zakon pri volilen zakonodaja iti za izjemen pomemben materija ker biti pa še imeti na klop misliti da biti on lahko uvrstiti kot zadnji točka in biti pozvati strokoven služba da biti jaz on predložiti prositi da ta predlog podpreti"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-4","ZbObc.1992-09-23.s046-01.sp-4.2",ZbObc.1992-09-23.s046-01.toc-item2,"taxonomy.2.8","topic.51","torej dejstvo biti da v sklad tudi z dogovor že na omenjen sestanek vodja poslanski klub biti tudi predlog za izdaja zakon o vlada z osnutek prejeti sedaj na klop mišljen biti biti da biti biti ta pomoč pri sprejemanje ostati spremljajoč volilen zakonodaja predvsem v ta smisel da biti videti da se na ta področje tudi delati in da biti imeti možnost v čas pred volitev sprejeti tudi ta zakon"
"parl.ZbObc","seja",46,"1992-09-23","12:40:00","13:13:00","BizjakIvan1956",1,"ZbObc.1992-09-23.s046-01.sp-4","ZbObc.1992-09-23.s046-01.sp-4.3",ZbObc.1992-09-23.s046-01.toc-item2,"taxonomy.2.8","topic.51","želeti biti preveriti in ta biti trenutno v tek ali biti biti ta predlog za izdaja z osnutek že dodeljen naši zbor ko biti ta izvedeti biti pač povedati misliti da biti ta podatek za odločanje o razširitev dneven red pomemben"
