"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.2",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","spoštovan poslanka spoštovan poslanec cenjen gost začenjati skupen seja ves zbor skupščina republika Slovenija ki biti on sklicati v sklad z določba 10. člen zakon o plebiscit o samostojnost in neodvisnost republika Slovenija poleg poslanec ves zbor biti na seja navzoč tudi gost ki on ob ta prilika prisrčno pozdravljati posebej pozdravljati g. Milan Kučan predsednik predsedstvo republika Slovenija skupaj z član predsedstvo republika Slovenija gospoda dr. Janez Drnovšek član predsedstvo SFRJ iz republika Slovenija naj veljati v naprej tudi moj pozdrav tudi gospod Lojze Peterle predsednik izvršen svet ki biti zaenkrat še zadržan še biti moči iz Beograd ker nekoliko zamujati letalo torej pozdravljati ves skupaj z podpredsednik in član izvršen svet skupščina republika Slovenija dr. Alojzij Šuštar nadškof in metropolit ljubljanski v poseben veselje jaz biti da se biti ta naš seja udeležiti lahko tudi nekaj član slovenski narodno-osvobodilen svet Matija Maležič Jože Penca Bogdan Osolnik Mara Ropena-Osolnik ki on lepo pozdravljati v poseben čast jaz biti da lahko pozdraviti tudi delegacija sabor republika Hrvatska ki on voditi dr. Žarko Domljan predsednik sabor nadalje pozdravljati predstavnik parlamentaren političen stranka oz. zveza predstavnik pravosoden ustanova republika predstavnik SAZU univerza v Ljubljana in univerza v Maribor član zvezen izvršen svet in drug funkcionar v zvezen organ iz republika Slovenija g. Gabor Boghio generalen konzul republika Madžarska in predstavnik slovenski organizacija iz Avstrija in Italija na današnji seja biti povabiti tudi predsednik republika Hrvatska dr. Franja tu mana ki pa se povabilo biti moči odzvati pač pa se biti predsednik predsedstvo republika Slovenija Milan Kučan odzvati in poslati pozdraven pismo naslednji vsebina z zadovoljstvo biti prejeti vaš vabilo za seja ves zbor skupščina republika Slovenija z obžalovanje ti morati obvestiti da kljub velik želja zaradi prej načrtovan in neodložljiv obveznost ne moči prisostvovati slavnosten seja sklican za 26. december 1990. ob ta priložnost iskreno čestitati prebivalec Slovenija in ti osebno za rezultat plebiscit o samostojnost Slovenija velik udeležba prebivalec in rezultat plebiscit kazati visok političen zavest in odgovornost Slovenc ki biti z ta dejanje jasno pokazati da želeti o svoj bodočnost in sožitje narod na jugoslovanski prostor odločati kot prebivalec suveren in svoboden republika Slovenija"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.3",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","visok zbor spoštovan gost zakon o plebiscit o samostojnost in neodvisnost republika Slovenija določati da biti odločitev da republika Slovenija postati samostojen in neodvisen država sprejet če se biti zame izreči večina ves glasovalen upravičenec na temelj poročilo republiški volilen komisija ki biti ves poslanec pisno predložen ugotavljati da biti za samostojnost in neodvisnost republika Slovenija glasovati 88,5 ves glasovalen upravičenec z ta biti izpolnjen pogoj ki on postavljati 3. člen ta zakon ta glasovalen izid jaz omogočati da na temelj 10. člen ta zakon slovesno razglasiti pred ta visok zbor slovensko in jugoslovanski ter ves svetovan javnost da se biti slovenski narod na temelj trajna in neodtujljiv pravica do samoodločba odločiti da republika Slovenija postati samostojen in neodvisen država"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.6",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","visok zbor spoštovan gost"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.7",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","slovenski narod se biti z prepričljiv večina skoraj soglasno izreči za samostojen država ta biti dejanje njegov volja za kateri biti nihče odgovoren razen sam se in sam seveda prevzemati tudi ves posledica ta svoj odločitev ta biti akt ki biti nasledek njegov pojmovanje in razumevanje svoj položaj v dan družben okolje in zgodovinski trenutek biti akt ki on lahko sprejeti samo zrel narod ki se v polnost zavedati svoj lasten individualnost ki imeti odločen volja do življenje v zavest svoj življenjski zmogljivost narod ki biti sposoben in pripravljen soočiti se z izziv čas in okolje v kateri živeti ta sposobnost biti jaz v preteklost nemalokrat zanikati tudi v ime nekateri velik narod z kateri biti živeti v sosedstvo dokazovati biti jaz da biti zgodovinski narod da torej imeti ne možnost ne pravica do samostojen naroden življenje do samostojen država ta zanikovanje biti nekateri celo poskušati kvaz znanstveno utemeljevati in biti z prezir kazati na jaz češ da biti nesposoben živeti enakovredno v vrsta z drug civilizacijsko in gospodarsko razvit narod"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.8",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","res biti kot ljudstvo z svoj značilnost zgodovinsko preživeti od naselitev prek ves srednji vek do nov doba kar dokazovati naš življenjski moč vendar biti biti ta le preživetje ne pa zavesten življenje nacija ta biti se oblikovati šele po znanstven revolucija v 17. in naslednji stoletje ob ideologija nacionalen država"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.9",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","v avstrijski cesarstvo v okvir kateri biti biti kot ljudstvo vključen se biti ta proces začeti šele z konec 18. in doseči vrhunec v sredina pretekel stoletje vendar biti biti za jaz ta čas ki jaz z svoj tok družben odnos in vse obvladujoč pogled na svet biti biti naklonjen oziroma se biti obračati neposredno proti naš naroden stremljenje priti biti sicer do vznik naroden samozavest in kulturen vzpon dosti več od ta pa ne odnos med narod in država biti se namreč oblikovati na temelj kvantitativen pojmovanje svet na pozitivističen filozofija izkustven kar biti dajati velik količina nujno tudi vrednosten predznak visok kakovost na tak pojmovanje ne temeljiti samo kvantitativen demokracija ki biti prevladujoč oblika urejanje odnos v družba vse do današnji dan na tak pojmovanje biti utemeljen zlasti odnos med narod in država ne samo da se on zaradi velik teža morati podrejati manjšina velik imeti pravica do dominacija večina dobivati tudi vrednosten opravičilo in utemeljitev zanikanje možnost mali narod da biti izoblikovati svoj lasten država in se vzpostaviti kot nacija biti v tak okoliščina prerasti tako rekoč v moralen opravičilo nacionalizem kot izraz napadalnost nasproti drug zlasti majhen narod biti pripeljati ne samo do stalen vojna celo do dva svetoven pač pa biti dobiti celo visok etičen predznak kot sacro egoismo della patria v tak razmera oblikovanje nacionalen država se pojaviti tudi nesmiseln pojem in stvarnost naroden manjšina predvsem pa izginjati cel vrsta mali narod med on dosti tudi tak ki biti biti velik kot slovenski srečen naključje za Slovenc kot narod biti biti pač le v ta da biti tudi Avstrija kot nosilec in hkrati tudi sam plen germanizacija ostati v ta pogled zgodovinski zamudnik in biti prej razpasti kot pa biti moči izvesti ponemčenje svoj podložen narod"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.10",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","da tak okolnost biti biti posebej naklonjen slovenski narod biti več kot razumljiv"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.12",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","po 4. člen zakon o plebiscit o samostojnost in neodvisnost republika Slovenija na plebiscit sprejet odločitev da republika Slovenija postati samostojen in neodvisen država zavezovati skupščina republika Slovenija da sprejeti v 6 mesec od dan razglasitev odločitev ustaven in drug akt ter ukrep ki biti potrebiti da republika Slovenija prevzeti izvrševanje suveren pravica ki on biti prenesti na organ SFRJ ter začeti pogajanje z drug republika SFRJ o praven nasledstvo SFRJ in o bodoč ureditev medsebojen odnos po načelo mednaroden pravo vključno z ponudba konfederalen pogodba"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","BucarFrance1923",1,"VsiZbor.1990-12-26.sl001-01.sp-2","VsiZbor.1990-12-26.sl001-01.sp-2.13",VsiZbor.1990-12-26.sl001-01.toc-item1,"taxonomy.3.1","topic.55","po 10. člen isti zakon biti po slovesen razglasitev odločitev o rezultat skupščina dolžen da hkrati sprejeti program delo za uresničevanje ta odločitev izpolnjujoč ta zahteva biti predsednik predsedstvo skupščina republika Slovenija gospod Milan Kučan podati glaven obris ta usmeritev prositi gospod Kučan"
"parl.Skup","slavnostna seja",1,"1990-12-26","18:00:00","","KucanMilan1941",0,"VsiZbor.1990-12-26.sl001-01.sp-3","VsiZbor.1990-12-26.sl001-01.sp-3.2",VsiZbor.1990-12-26.sl001-01.toc-item2,"taxonomy.3.1","topic.55","spoštovan predsednik spoštovan poslanka in poslanec"
