"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","ZupancicJoze1936",1,"VsiZbor.1990-11-20.z006-01.sp-2","VsiZbor.1990-11-20.z006-01.sp-2.2",VsiZbor.1990-11-20.z006-01.toc-item1,"taxonomy.2.8","topic.51","spoštovan poslanka poslanec član izvršen svet drag gost cenjen novinar"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","ZupancicJoze1936",1,"VsiZbor.1990-11-20.z006-01.sp-2","VsiZbor.1990-11-20.z006-01.sp-2.3",VsiZbor.1990-11-20.z006-01.toc-item1,"taxonomy.2.8","topic.51","pričenjati skupen zasedanje zbor skupščina republika Slovenija dovoliti jaz da ti seznaniti z potek delo današnji skupen zasedanje"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","ZupancicJoze1936",1,"VsiZbor.1990-11-20.z006-01.sp-2","VsiZbor.1990-11-20.z006-01.sp-2.4",VsiZbor.1990-11-20.z006-01.toc-item1,"taxonomy.2.8","topic.51","podpredsednik izvršen svet skupščina republika Slovenija dr. Jože Mencinger jaz biti najprej poročati o stanje v gospodarstvo republika Slovenija in ukrep za razreševanje gospodarski kriza ter jaz podati uvoden beseda k sklop zakon o privatizacija podjetje o agencija republika Slovenija za privatizacija in o sklad republika Slovenija za razvoj"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","ZupancicJoze1936",1,"VsiZbor.1990-11-20.z006-01.sp-2","VsiZbor.1990-11-20.z006-01.sp-2.5",VsiZbor.1990-11-20.z006-01.toc-item1,"taxonomy.2.8","topic.51","obravnava o ta tema biti opraviti pozno na seja posamezen zbor o ta tema skupen zasedanje biti nadaljevati z obravnava problematika reševanje posledica katastrofalen poplava v Slovenija kjer pa biti tako kot biti zbor skleniti tudi razpravljati in glasovati skupaj"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","ZupancicJoze1936",1,"VsiZbor.1990-11-20.z006-01.sp-2","VsiZbor.1990-11-20.z006-01.sp-2.6",VsiZbor.1990-11-20.z006-01.toc-item2,"taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.6.9","topic.128 topic.132 topic.133 topic.266","prehajati na prvi tema ta biti poročilo o stanje v gospodarstvo republika Slovenija in ukrep za razreševanje gospodarski kriza ter uvoden obrazložitev iz sklop zakon o privatizacija"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","ZupancicJoze1936",1,"VsiZbor.1990-11-20.z006-01.sp-2","VsiZbor.1990-11-20.z006-01.sp-2.7",VsiZbor.1990-11-20.z006-01.toc-item2,"taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.6.9","topic.128 topic.132 topic.133 topic.266","beseda imeti dr. Jože Mencinger podpredsednik izvršen svet skupščina republika Slovenija"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","MencingerJoze1941",0,"VsiZbor.1990-11-20.z006-01.sp-3","VsiZbor.1990-11-20.z006-01.sp-3.2",VsiZbor.1990-11-20.z006-01.toc-item2,"taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.6.9","topic.128 topic.132 topic.133 topic.266","spoštovan poslanka in poslanec ker biti ekspoze dobiti na miza skupaj z tabela ki kazati stanje v gospodarstvo ker imeti tudi tabela ki kvantificirati privatizacija biti ta uvod nekoliko kratek hkrati se opravičevati za dostikrat zamenjan črka ž š kar biti rezultat pisanje na računalnik"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","MencingerJoze1941",0,"VsiZbor.1990-11-20.z006-01.sp-3","VsiZbor.1990-11-20.z006-01.sp-3.3",VsiZbor.1990-11-20.z006-01.toc-item2,"taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.6.9","topic.128 topic.132 topic.133 topic.266","sam uvod biti sestavljen iz dva del prikaz gospodarski gibanje in gospodarski ukrep izvršen svet ki biti on zahtevati zbor skupščina republika Slovenija in uvod k predložen osnutek zakon o privatizacija"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","MencingerJoze1941",0,"VsiZbor.1990-11-20.z006-01.sp-3","VsiZbor.1990-11-20.z006-01.sp-3.4",VsiZbor.1990-11-20.z006-01.toc-item2,"taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.6.9","topic.128 topic.132 topic.133 topic.266","v prvi del ugotavljati tale po soglasen mnenje zbor skupščina biti biti ocena stanje v gospodarstvo ki on biti za njihov zasedanje 25.10.1990 pripraviti izvršen svet pomanjkljiv po enak mnenje družbenopolitičen zbor in zbor združen delo biti biti pomanjkljiv aktivnost izvršen svet pri razbremenitev gospodarstvo reševanje likvidnosten problem kreditno-monetaren politik nezaposlenost vhoden cena kar biti nekoliko nejasen kaj ta pomeniti reorganizacija javen uprava in samostojen ekonomski politika republika Slovenija"
"parl.Skup","zasedanje",6,"1990-11-20","14:10:00","16:40:00","MencingerJoze1941",0,"VsiZbor.1990-11-20.z006-01.sp-3","VsiZbor.1990-11-20.z006-01.sp-3.5",VsiZbor.1990-11-20.z006-01.toc-item2,"taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.1.4.1 taxonomy.3.6.9","topic.128 topic.132 topic.133 topic.266","zato naj biti izvršen svet pripraviti nov predlog ukrep z možen scenarij kratkoročen in dolgoročen pot za izhod iz gospodarski kriza"
