"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","BizjakIvan1956",1,"VsiZbor.1991-05-22.z014-01.sp-2","VsiZbor.1991-05-22.z014-01.sp-2.2",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","spoštovan delegatka in delegat gospa in gospod pričenjati skupen zasedanje ves trije zbor skupščina republika Slovenija na kateri biti poslušati uvoden beseda predstavnik izvršen svet skupščina republika Slovenija k predlog za izdaja zakon o raziskovalen dejavnost z osnutek zakon in znanstveno raziskovalen in tehnološko razvojen politik Slovenija"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","BizjakIvan1956",1,"VsiZbor.1991-05-22.z014-01.sp-2","VsiZbor.1991-05-22.z014-01.sp-2.3",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","uvoden beseda biti podati dr. Peter Tancig član izvršen svet skupščina republika Slovenija in republiški sekretar za raziskovalen dejavnost in tehnologija beseda imeti dr. Peter Tancig prositi"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.2",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","cenjen dama cenjen gospod spoštovan poslanka spoštovan poslanec predsedstvo skupščina republika Slovenija najprej naj se ti mimo tekst ki on imeti večinoma pred se na klop zahvaliti za uvrstitev problematika raziskovalen dejavnost v vaš vse prenapolnjen urnik ker sicer biti vaš glaven naloga se ukvarjati z osamosvojitven akt zakon vendar iz ta sklepati da tudi z obravnava ta zakon deliti moj globok prepričanje da biti dobro urejen raziskovalen dejavnost kar biti verjetno širok termin za znanost in tehnologija da biti predpogoj za funkcioniranje sodoben država zlasti pa še država ki hoteti biti samostojen tako kot se danes jaz ves skupaj želeti vedeti da biti ves skupaj na prelomnica in povrhu ves še sredi kriza ko se odločati kateri možnost biti realizirati in na kakšen način dosegati temeljen cilj ki se on pač vsak sodoben in relativno uspešen družba želeti blaginja prebivalstvo blaginja in kulturen identiteta v širok smisel od materialen do duhoven in civilizacijski ves ta želeti imeti kot pogoj za odprtost v evropski okolje in želeti se v ta okolje reintegrirat na način ki jaz seveda v naš osnoven atribut ne biti ogrožati ves se zavedati da biti tak scenarij zahteven ta se praviti biti enostaven vračanje v Evropa ki biti v ta čas narediti tak razvoj zlasti še za majhen prostor kot biti naš ta se praviti brez velik koncentracija kapital brez kritičen koncentracija intelektualen potencial obenem pa kot že rečen v ozadje gospodarski in sistemski kriza vlada in skupščina biti se ta zapleten problematika lotiti z kompleksen razvojen strategija kateri bistven sestaven del biti malce pristransko biti reči iz luč moj resor gledano tudi raziskovalen dejavnost oziroma znanost in tehnologija ves se zavedati da biti pred Slovenija več takoimenovan scenarij z velik zanimanje biti brati študija studio marketing o scenarij a ki govoriti da biti ta odrasti adolescenten program verjetno on lahko rečen moderen inovacijski družba in takrat biti šele tisti neokusen plakat izpred plebisciten obdobje ko biti se hvaliti z 4 milijon roka verjetno dobiti pravi vsebina da se lahko pogovarjati o 2 milijon možganski polovica skratka znanost in razvoj tehnologija in inovativnost jaz učiti razvit svet biti ključen dejavnik tovrsten strategija razvoj seveda ne izoliran ampak v kontekst modernizacija družben struktura ta pomeniti po en stran generiranje domač znanje po drug stran pa vzpodbujanje možnost za transfer tuj znanje ki on morati vgrajevati oziroma pretakati v normalen podjetniški posloven okolje kjer dosegati osnoven efekt ki biti podlagati potem za ves tisti temeljen cilj ki biti on omeniti v začetek tule biti dovoliti citirati Alen Pompidu ta biti že storiti ob drug prilika in se jaz zdeti smiselno tudi ob sprejemanje ta zakon sin bivši francoski predsednik ki biti malo patetično reči da biti Evropa 2000 znanstveno tehnološki ali pa biti ne biti jaz vedno pripomniti kadar ta rek ponoviti da biti struktura ta stavek jaz nekam sumljivo znan vsebina pa nikakor ne"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.3",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","ta biti biti osnoven izhodišče ta kar biti sedaj govoriti na osnova kateri biti pristopiti k biti reči dokaj aktiven formiranje politika ta resor kajti po moj čvrst prepričanje se biti z sprememba oblast tudi spremeniti dogoditi sprememba fokus oziroma vloga posamezen ministrstvo ki ne reagirati več na impulz iz okolje ampak morati pri svoj delo prevzeti aktiven pobuda no tako biti se lotiti študija oziroma elaborat o slovenski znanstveno raziskovalen in tehnološki razvojen politik in rezultat ta delo biti naš takozvan bel oziroma moder knjiga kateri posnetek biti tudi v skupščinski poročevalec želeti biti pri ta aktiven odnos do naš sfera trasirati tak vsebinski in seveda on odgovarjajoč organizacijski poudarek ki naj biti enostavno povedan omogočati velik razvojen splen za potreba Slovenija v raziskovalen subsistem tu morati priznati da biti nekoliko pod vpliv tudi pri operativen izvedba kratkoročen potreba ker jaz ta situacija siliti da tudi iz ta sektor družba skušati dobiti več v kratek čas čeprav se biti treba zavedati da biti ta praviloma vsaj srednjeročen če ne dolgoročno usmerjen aktivnost kateri se enostavno ne dati pričakovati čez noč"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.4",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","osnoven izhodišče naš razmišljanje in tudi akcija biti enostaven dejstvo da v Slovenija primanjkovati kvaliteten ponudba ki biti jaz omogočati bolj miren življenje oziroma bolj miren perspektiva pri integracija v zahoden Evropa verjetno ti večina poznati ocena dr. Sočan oziroma njegov inštitut za ekonomski raziskovanje ki ugotavljati da biti tretjina naš ponudba že mednarodno sposoben tretjina se lahko ta približati tretjina pa biti zelo vprašljiv ta biti vsekakor kot se na prvi pogled slišati neugoden izredno ugoden razmerje zlasti v primerjava z ostal srednje in vzhodno evropski država biti pa ta razmerje tako da biti lahko biti povsem miren in morati država tudi svoj del prevzeti pri pomaganje reči tisti drug tretjina da biti enostavno sposoben nuditi več konkurenčen proizvod storitev in skratka kvaliteta ki biti edin danes tržljiva na zahod no zaradi ta videti pomen oziroma celo preživetven pomen znanost in tehnologija če se seveda odločiti za ta scenarij odraslost oziroma moderen družba v več smer transfer znanje v inovacija za gospodarstvo za gospodarstvo po en stran po drug stran sistemski upravljanje družba se praviti več znanstven oziroma strokoven podlaga pri naš odločitev potem komuniciranje z svet na nov zahteven raven znanje tu biti precej konkurenčen na niz sektor obenem seveda z roka v roka z ta morati iti vzgoja vrhunski strokoven kader ki biti zmožen ta komuniciranje z svet"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.5",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","jasen ves ta morati umestiti v mehanizem formalen demokracija tržen sistem in obenem tudi zagotavljati ves tisti varovalen mehanizem ki biti ob pretiran Laiser fair kapitalizem škoditi posameznik družba in okolje če skušati zanalizirati rdeč nit naš razmišljanje prizadevanje in seveda tudi ukrepanje biti racionalen potrošnja denar se praviti paziti na racionalnost potrošnja državen finance oziroma davkoplačevalec po drug stran pa naj ta slediti racionalen organiziranost in namenski usmerjenost se praviti v velik družben izplen ves ta morati v moderen demokratičen družba spremljati transparentnost se praviti prozornost ta počenjanje se praviti če želeti vzpostaviti okolje kjer biti lahko nadzorovati in ugotavljati kaj dobiti za javen denar potrošen v raziskovalen sfera hoteti precej jasno videti kratkoročen in dolgoročen korist ta početje obenem pa se seveda zavedati da morati strok obdržati svoj avtonomija in jasno biti da morati stroka pri ta dobiti tisti motivacija oziroma on morati omogočiti tisti motivacija ki pač povzročati da biti ta sektor najbolj vitalen da srkati znanje da distribuirati znanje skratka predlagati okvir in operativa ki za ta dejavnost uvajati ravnanje v dva dimenzija en biti neposreden in posreden družben koristnost po drug stran pa mednarodno primerljiv in izkazan strokoven kakovost znanost raziskovanje tehnološki razvoj skratka inovativnost"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.6",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","poleg zakon ki biti danes na vaši miza poleg strategija ki biti biti osnova za niz naš dejanje tudi povsem operativen v letošnji leto delati na vsebinski obnova oziroma opredelitev nacionalen raziskovalen program kot tisti element z kateri sfera nastopati pred skupščina in nacionalen raziskovalen program ne pomeniti drug kot nek vrsta seštevek oziroma kompleksen struktura potreben vsebinski poudarek in usmeritev raziskava ki on avtomatično deliti na osnoven uporaben in razvojen in seveda ves potreben infrastruktura ki se za ta zahtevati in jasno ta nacionalen program biti skupščina predložiti jeseni v okvir proračunski razprava ko biti jasen za kaj se posamezen postavka namenjati"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.7",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","pri zakon ki biti pred ti oziroma pri osnutek v ta prvi faza biti toliko novost da predlagati sprejem nov in ne popravljanje sedaj veljaven ker biti v tekst ta novost napisan jaz dovoliti da on samo poimenovati po oznaka"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.8",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","prvič biti jasen kot pri ves drug področje biti ukinitev samoupraven interesen skupnost in uvedba soupravljanje stroka država in gospodarstvo se praviti multipartiten sistem posamezen zainteresiran stranka ki na ta način dosegati energija učinek ki pri prejšnji način popoln samoupraven organiziranost in v bistvo proti družba netransparentnost enostavno ta učinek biti biti mogoč z javen finance dosegati nacionalen raziskovalen program ta biti omeniti uvajati visok svetovalen strokoven organ preko kateri tako stroka kot posamezen zainteresiran če reči z star terminologija uporabnik vplivati na oblikovanje nacionalen raziskovalen program in delno se na ta način pripeljati tudi civilen družba ker biti ta nadzor javen oblast z stran določen segment družba preiti biti na moderen terminologija nekje se uporabljati beseda fraskati nekateri med ti vedeti da se tudi ta priročnik oziroma ta OECD terminologija spreminjati ampak verjetno biti lahko če se pogovarjati o ta termin ki biti zunaj ustaljen ta se praviti osnoven raziskovanje aplikativen raziskovanje in razvoj ki pa seveda biti sam se namen ampak izvirati iz praktičen potreba in praktičen izkušnja"
"parl.Skup","zasedanje",14,"1991-05-22","11:16:00","11:40:00","TancigPeter1944",0,"VsiZbor.1991-05-22.z014-01.sp-3","VsiZbor.1991-05-22.z014-01.sp-3.9",VsiZbor.1991-05-22.z014-01.toc-item1,"taxonomy.3.9.3 taxonomy.3.9.3","topic.379 topic.380","v okvir javen služba oziroma javen neprofiten zavod biti seveda posel v okvir nacionalen raziskovalen program definiran kot javen služba kjer država po en stran vpliv preko soupravljanje javen zavod po drug stran pa z mehanizem financiranje se praviti sodelovanje tako pri pogoj za izvajanje ta dejavnost kot tudi pri usmerjanje vsebinski poudarek skušati pač doseči tisti kar biti reči čim velik izplen"
