"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.2",DruzPolZb.1990-10-12.s006-01.toc-item1,"taxonomy.2.8","topic.50","delegat gospa in gospod pričenjati 6. seja družbenopolitičen zbor skupščina republika Slovenija za današnji 6. seja zbor biti se opravičiti Janez Kocijančič Emil Milan Pintar Drago Plešivčnik in Zdenka Vidovič"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.3",DruzPolZb.1990-10-12.s006-01.toc-item1,"taxonomy.2.8","topic.50","po podatek služba biti prisoten 50 poslanec prositi delegat da sedaj pritisniti na siv tipka da ugotoviti prisotnost"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.5",DruzPolZb.1990-10-12.s006-01.toc-item2,"taxonomy.2.8","topic.52","obveščati ti da biti osnutek ustava republika Slovenija poslati ves delegat 9.10.1990. kdor ta pošiljka še biti dobiti on lahko dvigniti pri predsedstven miza še nadaljnji obvestilo obveščati tudi ves da biti skupen zasedanje danes ob 10.30 ura v velik dvorana skupščina republika Slovenija na skupen zasedanje biti poslušati uvoden beseda k predlagan osnutek ustava republika Slovenija ki on biti podati gospod dr. France Bučar predsednik skupščina republika Slovenija in predsednik komisija za ustaven vprašanje ker biti na ta seja določati samo osnutek ustava republika Slovenija biti na dneven red uvrstiti noben drug točka prav tako ne pobuda ne vprašanje in predlog delegat tak dogovor biti biti dosežen tudi na sestanek z vodja klub delegat in predsednik zbor"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.6",DruzPolZb.1990-10-12.s006-01.toc-item3,"taxonomy.2.8","topic.51","v sklad z ta dogovor ti prositi da današnji dneven red ne razširjati pavza biti naš zbor določiti 90 minuta po začetek ločen seja takole prvi 45 minuta takoj po zaključek skupen zasedanje pavza zbor združen delo drug biti imeti Zbor občina naslednji 45 minuta tretji biti jaz se praviti 90 minuta po konec skupen zasedanje in jaz biti nadaljevati naš zasedanje v ta dvorana za današnji seja predlagati dneven red kot biti on prejeti z sklic"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.7",DruzPolZb.1990-10-12.s006-01.toc-item3,"taxonomy.2.8","topic.51","1. točka dneven red določitev osnutek ustava republika Slovenija"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.8",DruzPolZb.1990-10-12.s006-01.toc-item3,"taxonomy.2.8","topic.51","želeti o predlog dneven red kdo razpravljati če ne dajati dneven red na glasovanje"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.9",DruzPolZb.1990-10-12.s006-01.toc-item3,"taxonomy.2.8","topic.51","kdo biti za pritisniti na siv tipka"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.11",DruzPolZb.1990-10-12.s006-01.toc-item3,"taxonomy.2.8","topic.51","biti kdo proti"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.13",DruzPolZb.1990-10-12.s006-01.toc-item3,"taxonomy.2.8","topic.51","se biti kdo vzdržati"
"parl.DruzPolZb","seja",6,"1990-10-12","10:10:00","10:30:00","ToplakLudvik1942",1,"DruzPolZb.1990-10-12.s006-01.sp-2","DruzPolZb.1990-10-12.s006-01.sp-2.15",DruzPolZb.1990-10-12.s006-01.toc-item3,"taxonomy.2.8","topic.51","hvala"
