"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.2",VsiZbor.1992-10-07.d015-01.toc-item1,"taxonomy.2.8","topic.51","spoštovan poslanka in spoštovan poslanec pričenjati 15. deloven seja ves trije zbor skupščina republika Slovenija na kateri biti odločati o sporen vprašanje v zveza z predlog zakon o političen stranka in predlog zakon o volilen kampanja"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.3",VsiZbor.1992-10-07.d015-01.toc-item1,"taxonomy.2.8","topic.51","glede na ta da biti biti sprejet sporazumen predlog skupen komisija ves trije zbor v zbor občina pri predlog zakon o političen stranka in v zbor občina in zbor združen delo pri predlog zakon o volilen kampanja se na podlaga četrti odstavek amandma 73 k ustava republika Slovenija v zveza z tretji odstavek 2. člen ustaven zakon za izvedba ustava republika Slovenija iz leto 1991 o sporen vprašanje v zveza z predlog zakon odločati na skupen seja ves trije zbor skupščina republika Slovenija predlog zakon o političen stranka biti uvrstiti na dneven red skupen seja na zahteva družbenopolitičen zbor skupščina republika Slovenija predlog zakon o volilen kampanja pa prav tako na predlog družbenopolitičen zbor"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.4",VsiZbor.1992-10-07.d015-01.toc-item1,"taxonomy.2.8","topic.51","preden preiti na odločanje o sporen vprašanje pri predlog zakon o političen stranka in predlog zakon o volilen kampanja morati ugotoviti sklepčnost skupen seja na kateri morati biti navzoč večina ves poslanec vsak zbor po ustaven amandma 72 k ustava republika Slovenija iz leto 1974 kadar zbor odločati na skupen seja veljavno sklepati z večina ves poslanec ves zbor"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.5",VsiZbor.1992-10-07.d015-01.toc-item2,"taxonomy.2.8","topic.50","ugotoviti najprej navzočnost poslanka in poslanec družbenopolitičen zbor"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.7",VsiZbor.1992-10-07.d015-01.toc-item2,"taxonomy.2.8","topic.50","prositi poslanka in poslanec zbor občina da potrditi navzočnost"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.9",VsiZbor.1992-10-07.d015-01.toc-item2,"taxonomy.2.8","topic.50","videti da biti 2 še priti in prositi še poslanka in poslanec zbor združen delo da potrditi navzočnost"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.11",VsiZbor.1992-10-07.d015-01.toc-item2,"taxonomy.2.8","topic.50","prositi da še enkrat ponoviti ugotavljanje navzočnost družbenopolitičen zbor"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.13",VsiZbor.1992-10-07.d015-01.toc-item2,"taxonomy.2.8","topic.50","zbor občina"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.15",VsiZbor.1992-10-07.d015-01.toc-item2,"taxonomy.2.8","topic.50","in še zbor združen delo"
"parl.Skup","delovna seja",15,"1992-10-07","16:15:00","16:50:00","ToplakLudvik1942",1,"VsiZbor.1992-10-07.d015-01.sp-2","VsiZbor.1992-10-07.d015-01.sp-2.18",VsiZbor.1992-10-07.d015-01.toc-item2,"taxonomy.2.8","topic.50","ponovno prositi da ugotoviti navzočnost družbenopolitičen zbor"
