"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.2",VsiZbor.1991-08-28.s025-01.toc-item1,"taxonomy.2.8","topic.50","spoštovan delegatka in delegat pričenjati 25. skupen seja ves zbor skupščina republika Slovenija ki biti on sklicati na podlaga 364. člen ustava republika Slovenija in 134. člen poslovnik skupščina republika Slovenija"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.3",VsiZbor.1991-08-28.s025-01.toc-item1,"taxonomy.2.8","topic.50","najprej biti ugotoviti navzočnost prositi družbenopolitičen zbor"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.5",VsiZbor.1991-08-28.s025-01.toc-item1,"taxonomy.2.8","topic.50","zbor občina"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.7",VsiZbor.1991-08-28.s025-01.toc-item1,"taxonomy.2.8","topic.50","zbor združen delo"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.9",VsiZbor.1991-08-28.s025-01.toc-item1,"taxonomy.2.8","topic.50","ugotavljati da biti na seja navzoč večina delegat vsak zbor kar pomeniti da biti skupen seja na podlaga 2. točka 72. ustaven amandma k ustava republika Slovenija in prvi odstavek 135. člen poslovnik skupščina republika Slovenija sklepčen"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.10",VsiZbor.1991-08-28.s025-01.toc-item2,"taxonomy.2.8","topic.51","predlog dneven red biti prejeti predlagati pa da v okvir 2. točka dneven red razpravljati še o ta vprašanje 1. o predlog pogajalski izhodišče za razgovor o postopek in način uresničevanje odločitev skupščina republika Slovenija z dan 25. junij 1991 2. pod b odnos republika Slovenija do političen položaj v Jugoslavija še posebej do vojna na Hrvaško 3. oziroma pod c sklic mednaroden konferenca o Jugoslavija oziroma odnos do ta sklic ali želeti kdo o tako oblikovan predlog dneven red razpravljati če ne želeti nihče razpravljati dajati predlog dneven red na glasovanje"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.11",VsiZbor.1991-08-28.s025-01.toc-item2,"taxonomy.2.8","topic.51","kdo biti za"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.13",VsiZbor.1991-08-28.s025-01.toc-item2,"taxonomy.2.8","topic.51","biti kdo proti"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.15",VsiZbor.1991-08-28.s025-01.toc-item2,"taxonomy.2.8","topic.51","se biti kdo vzdržati"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.17",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","ugotavljati da biti dneven red v obseg kot biti biti predložen in specificiran ta biti"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.18",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","1. odobritev zapisnik 24. skupen seja"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.19",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","2. predlog pogajalski izhodišče z podtočka in"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.20",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","3. priznanje neodvisen država Litva Latve in Estonija sprejet"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.21",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","prehajati na 1. točka dneven red ta biti odobritev zapisnik 24. skupen seja"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.22",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","zapisnik biti prejeti oziroma prejeti biti osnutek zapisnik ali želeti o osnutek zapisnik kdo razpravljati če ne želeti nihče dajati osnutek zapisnik na glasovanje"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.23",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","kdo biti za"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.25",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","proti"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.27",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","se biti kdo vzdržati"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.29",VsiZbor.1991-08-28.s025-01.toc-item3,"taxonomy.2.8","topic.53","ugotavljati da biti zapisnik 24. skupen seja z večina glas sprejet"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.30",VsiZbor.1991-08-28.s025-01.toc-item4,"taxonomy.3.1","topic.61","prehajati na 2. točka dneven red ta biti predlog pogajalski izhodišče za razgovor o postopek in način uresničevanje odločitev skupščina republika Slovenija z dan 25. junij 1991."
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.31",VsiZbor.1991-08-28.s025-01.toc-item4,"taxonomy.3.1","topic.61","kot gradivo za obravnava ta točka dneven red biti prejeti temeljen izhodišče za pogajanje ta biti gradivo izvršen svet nekaj izhodišče za stališče Slovenija do Jugoslavija osnutek izjava skupščina republika Slovenija o vojna v republika Hrvaška prejeti pa biti tudi na klop vsaj misliti da biti že prejeti deklaracija o Jugoslavija izreden ministrski sestanek v Bruselj od 27.8.1991. uvoden beseda k ta točka dneven red biti imeti predsednik predsedstvo republika Slovenija gospod Milan Kučan predsednik izvršen svet skupščina republika Slovenija gospod Lojze Peterle minister za zunanji zadeva gospod dr. Dimitrij Rupel in Anton Peršak podpredsednik družbenopolitičen zbor skupščina republika Slovenija"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.32",VsiZbor.1991-08-28.s025-01.toc-item4,"taxonomy.3.1","topic.61","po uvoden beseda biti odločati ali biti o ta predlog razpravljati ali biti razpravljati danes ali biti razprava preložiti oziroma kakšen sklep biti v ta zveza sprejeti"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","PuklVitodrag1930",1,"VsiZbor.1991-08-28.s025-01.sp-2","VsiZbor.1991-08-28.s025-01.sp-2.33",VsiZbor.1991-08-28.s025-01.toc-item4,"taxonomy.3.1","topic.61","dajati beseda gospod predsednik predsedstvo republika Slovenija Milan Kučan in prositi da podati obrazložitev"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","KucanMilan1941",0,"VsiZbor.1991-08-28.s025-01.sp-3","VsiZbor.1991-08-28.s025-01.sp-3.2",VsiZbor.1991-08-28.s025-01.toc-item4,"taxonomy.3.1","topic.61","gospod predsednik spoštovan poslanka in poslanec"
"parl.Skup","seja",25,"1991-08-28","16:00:00","19:15:00","KucanMilan1941",0,"VsiZbor.1991-08-28.s025-01.sp-3","VsiZbor.1991-08-28.s025-01.sp-3.3",VsiZbor.1991-08-28.s025-01.toc-item4,"taxonomy.3.1","topic.61","skupščina republika Slovenija biti na skupen seja ves zbor dan 10. julij 1991 ob sprejetje brionski deklaracija z sklep predlagati predsedstvo republika Slovenija IS pa zavezati da čimprej predložiti skupščina republika Slovenija pogajalski izhodišče za razgovor o postopek in način uresničevanje osamosvojitven odločitev skupščina republika Slovenija naloga ki biti on z ta dobiti oba organ republika Slovenija predsedstvo in izvršen svet biti da ta izhodišče zagotoviti postopno in sporazumen samostojen neodvisnost republika Slovenija njen mednaroden priznanje in sporazumen ureditev odnos z drug jugoslovanski narod oz. republika ta izhodišče biti pripravljen in biti ti dan v presoja in odločitev podrobno on biti utemeljiti predsednik izvršen svet gospod Lojze Peterle z ta biti sklep oz. naročilo skupščina izpolnjen vendar pa predsedstvo in izvršen svet predlagati da na današnji zasedanje gospa in gospod poslanec o ta izhodišče ne razpravljati in ne sklepati za tak predlog navajati naslednji utemeljitev"
