"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.2",VsiZbor.1991-12-18.d010-01.toc-item1,"taxonomy.3.6.1.2","topic.225","spoštovan poslanec gospa in gospod cenjen gost pričenjati 10. skupen deloven seja ves trije zbor skupščina republika Slovenija kjer biti odločati o sporen vprašanje v zveza z predlog zakon o zadruga"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.3",VsiZbor.1991-12-18.d010-01.toc-item1,"taxonomy.3.6.1.2","topic.225","ker biti biti sprejet sporazumen predlog skupen komisija ves trije zbor pri predlog zakon o zadruga se na podlaga četrti odstavek amandma 73 k ustava republika Slovenija o sporen vprašanje v zveza z predlog zakon odločati na skupen seja ves trije zbor skupščina"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.4",VsiZbor.1991-12-18.d010-01.toc-item1,"taxonomy.3.6.1.2","topic.225","preden preiti na odločanje o sporen vprašanje pri predlog zakon o zadruga morati ugotoviti navzočnost po zbor kadar zbor odločati na skupen seja veljati sklepanje z večina glas ob predpostavka da biti vsak zbor za se sklepčen"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.5",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","najprej ugotavljati navzočnost družbenopolitičen zbor"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.7",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","torej biti sklepčen"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.8",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","navzočnost v zbor občina"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.10",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","biti sklepčen"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.11",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","in še navzočnost zbor združen delo"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.13",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","med ta poslanec prihajati zato predlagati da še malo počakati"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","ToplakLudvik1942",1,"VsiZbor.1991-12-18.d010-01.sp-2","VsiZbor.1991-12-18.d010-01.sp-2.14",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","jaz ugotavljati prisotnost vendar izkoristiti čas prositi gospod Buser"
"parl.Skup","delovna seja",10,"1991-12-18","14:25:00","15:40:00","BuserStanko1932",0,"VsiZbor.1991-12-18.d010-01.sp-3","VsiZbor.1991-12-18.d010-01.sp-3.2",VsiZbor.1991-12-18.d010-01.toc-item2,"taxonomy.2.8","topic.50","spoštovan poslanka in poslanec ter predsedstvo ker vedeti da v en zbor manjkati precej delegat vedeti pa da biti med tisti delegat ravno tako stalno zaposlen kot jaz biti prositi da se pozvati tudi tisti delegat v dvorana oziroma rečen slovensko da se on po možnost poklicati takšen korak ne odobravati on biti in on nikoli ne biti hvala lep"
