"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-451","DruzPolZb.1992-11-18.s049-06.sp-451.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","prehajati na 26. točka dneven red predlog zakon o jamstvo republika Slovenija za obveznica izdan zaradi sanacija slovenski železarna"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-451","DruzPolZb.1992-11-18.s049-06.sp-451.3",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","ponovno morati opozoriti da biti z predsednik zbor soditi da biti biti treba če biti pred ta obravnavati in sprejeti zakon o sanacija banka premisliti kateri izmed ta trije zakon pri železarna biti potreben o ta ne moči razpravljati tako da biti iti tako kot biti odločiti"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-451","DruzPolZb.1992-11-18.s049-06.sp-451.4",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","predlog zakon biti predložiti v obravnava vlada republika Slovenija obravnavati biti on odbor za proračun in javen finance kot matičen deloven telo in odbor za splošen gospodarski zadeva ta dva odbor skupaj predlagati amandma k 6. člen zakonodajno-praven komisija še biti razpravljati o ta tudi ta biti problem prejeti biti tudi gradivo vlada republika Slovenija izhodišče projekt sanacija in rekonstrukcija projekt slovenski železarna in projekt sanacija in rekonstrukcija slovenski železarna ta biti redakcijski dopolnitev program iz julij 1992. predstavnik vlada republika Slovenija k ta točka biti navzoč"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","unknown",0,"DruzPolZb.1992-11-18.s049-06.sp-452","DruzPolZb.1992-11-18.s049-06.sp-452.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","v ime ministrstvo biti prositi da se ta točka za kratek čas odložiti ker potekati razprava v oba zbor in biti gospoda minister Šešok prositi da priti na seja in obrazložiti"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-453","DruzPolZb.1992-11-18.s049-06.sp-453.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","hvala najprej morati ugotoviti da biti sklepčen in drugič da biti predlog vlada tak kot biti ponovno spraševati zbor ali ne biti biti pameten da biti najprej sklepati o oba zakon v zveza z sanacija banka iti dejansko za odvisnost oba zadeva in jasen biti da en zadeva pogojevati drug prositi gospod Korošec"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","KorosecStefan1938",0,"DruzPolZb.1992-11-18.s049-06.sp-454","DruzPolZb.1992-11-18.s049-06.sp-454.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","spoštovan kolegica in kolega predlagati da sprejeti predlog predsedujoč zaradi ta če sprejeti zakon o sanacija banka in sicer o javen dolg in razpis obveznica biti potreben da sprejeti prvi zakon ki biti predložen v zveza z sanacija železarna temveč drug in tretji misliti da biti biti pameten da pridobiti na čas in odpreti razprava o sanacija banka hvala"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-455","DruzPolZb.1992-11-18.s049-06.sp-455.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","še enkrat spraševati zbor ali biti pripravljen pristati na ta rešitev vedeti da biti sklepati ampak dejansko misliti da biti pametno še enkrat premisliti in vsaj o zakon o obveznica za sanacija banka najprej odločati in potem počakati z drug in iti na ta kompleks železarna se zbor z ta strinjati dajati ta vprašanje v odločitev"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-455","DruzPolZb.1992-11-18.s049-06.sp-455.3",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","gospod Šešok minister za industrija in gradbeništvo"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","SesokDusan1953",0,"DruzPolZb.1992-11-18.s049-06.sp-456","DruzPolZb.1992-11-18.s049-06.sp-456.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","gospod predsedujoč spoštovan zbor jaz se morati opravičiti biti biti na zbor združen delo kjer istočasno potekati ta isti problematika problematika slovenski železarna želeti biti v nekaj beseda pojasniti zakaj ta zakon in kakšen biti stanje"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-457","DruzPolZb.1992-11-18.s049-06.sp-457.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","samo trenutek gospod minister koliko biti ti dva stvar sanacija banka in sanacija železarna povezan jaz biti sedaj sprejeti odločitev da biti najprej razpravljati o sanacija železarna nekateri pa svetovati in misliti da biti biti pametno vsaj o zakon o sanacija banka o kateri biti razprava v naš zbor že opraviti najprej o ta zakon odločiti in potem iti na paket o železarna ker biti odvisen od ta odločitev pri sanacija banka prositi biti samo stališče v zveza z ta pa biti se potem zbor odločiti ali iti na tak vrsten red ali ne in potem iti na vsebinski utemeljitev"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","SesokDusan1953",0,"DruzPolZb.1992-11-18.s049-06.sp-458","DruzPolZb.1992-11-18.s049-06.sp-458.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","v iskanje pravi rešitev oziroma ta vrsten red se jaz lahko zelo hitro zgoditi da enostavno na konec soglasje okoli sanacija banka ne biti in ker ne biti medtem obravnavati sanacija slovenski železarna v ta del enostavno ves skupaj ne biti sprejeti končen rezultat biti likvidacija slovenski železarna ta se bati"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","SesokDusan1953",0,"DruzPolZb.1992-11-18.s049-06.sp-458","DruzPolZb.1992-11-18.s049-06.sp-458.3",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","predlagati da ta paket obravnavati in če priti do sprejetje zakon o sanacija banka potem ugotoviti novo nastati situacija in potem izločiti en od že sprejet zakon"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","PersakAnton1947",1,"DruzPolZb.1992-11-18.s049-06.sp-459","DruzPolZb.1992-11-18.s049-06.sp-459.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","imeti predlog minister še enkrat da iti najprej na železarna prav biti iti pa na železarna nadaljevati z železarna z 49. seja prositi gospoda minister da podati vsebinski utemeljitev za ta trije zakon"
"parl.DruzPolZb","seja",49,"1992-11-18","11:12:00","14:05:00","SesokDusan1953",0,"DruzPolZb.1992-11-18.s049-06.sp-460","DruzPolZb.1992-11-18.s049-06.sp-460.2",DruzPolZb.1992-11-18.s049-06.toc-item1,"taxonomy.3.7.2.3","topic.329","hvala lep najprej želeti jasno povedati da biti stanje v slovenski železarna zelo dramatičen nadaljevati se zmanjševanje proizvodnja in prodaja ki biti posledica ta da slovenski železarna ne biti imeti naročiti da biti se trg še dodatno zapirati ampak iti preprosto za nezaupanje dobavitelj in kupec predvsem za nezaupanje v resnost naš namen da slovenski železarna sanirati njihov boniteta praktično iz dan v dan pad prisoten biti permanenten odklop plin zmanjševanje dobava električen energija železnica neizplačan biti plača stalno biti prisoten stavka jaz pa ves skupaj gasiti z dneven telefoniada in pa z državen denar ki krpati ta stanje iz dan v dan"
