"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","uId","titleId","taxonomyIds","topicIds","lemmata"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.2",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","spoštovan poslanka in poslanec gospa in gospod pričenjati drug nadaljevanje 38. seja zbor občina skupščina republika Slovenija ki biti on pričeti 12. maj letos ter nadaljevati 13. maj"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.3",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","za današnji seja zbor biti se opravičiti Jože Grdadolnik Marjan Dvornik Marko Stadler Bruno Podveršič Andrej Železnik Ivan Vodopivec Boris Jež Tone Partljič Leo Frelih in Janos Bukovec"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.4",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","po podatek služba biti na seja prisoten 42 poslanec"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.5",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","prositi da ugotoviti navzočnost v dvorana"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.7",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","morati počakati da biti sklepčen"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.8",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","prositi preveriti ponoven prisotnost"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.10",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","medtem biti priti vsaj še eden zbor biti sklepčen"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.12",ZbObc.1992-05-20.s038-03.toc-item1,"taxonomy.2.8","topic.50","zbor lahko pravno veljavno razpravljati in sklep"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.13",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","za današnji nadaljevanje 38. seja biti jaz preostati za obravnava zadeva od vključno 15. do 21. točka sprejet in med zbor usklajen dneven red z ta da biti odložiti tudi obravnava osmi in deveti točka ta biti predlog o sprememba in dopolnitev zakon o podjetje in predlog zakon o sprememba in dopolnitev zakon o družben kapital dokler ne dobiti mnenje zakonodajno-praven komisija k tema dva akt"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.14",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","ker naj biti zakonodajno-pravn komisija obravnavati ta dva zakon na seja ki biti sklican za jutri ugotavljati da danes še ne biti izpolnjen pogoj za obravnava ta dva zakon zato predlagati zbor da odložiti ti zadeva na prihodnji seja ker imeti smisel da zaradi ta nadaljevati ta seja dobro da dati ta v predlog dneven red za naslednji seja"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.15",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","ali kdo tak predlog nasprotovati"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.17",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","ugotavljati da se zbor strinjati z odložitev ta dva zadeva na naslednji seja ta biti predlog zakon o sprememba in dopolnitev zakon o podjetje in predlog zakon o sprememba in dopolnitev zakon o družben kapital"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.18",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","ob sprejemanje dneven red biti zbor soglašati da biti predlog zakon o poseben prispevek solidarnost za pomoč begunec obravnavati v okvir 20. točka ta biti problematika begunec kot en izmed ukrep ki on skupščina predlagati vlada republika Slovenija"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.19",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","obsežen informacija vlada z predlog sklep ki naj biti on sprejeti zbor skupščina biti prejeti prav tako biti prejeti tudi naveden predlog zakon zato predlagati da tudi formalno odločiti o predlog vlada da naveden zakon uvrstiti na dneven red ta seja v okvir 17. točka in da on zbor obravnavati po hiter postopek"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.20",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","odbor za proračun in javen finance ta predlog podpirati in imeti pripomba želeti v zveza z ta predlog da se ta predlog zakon obravnavati in ta po hiter postopek beseda predstavnik vlada"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-155","ZbObc.1992-05-20.s038-03.sp-155.22",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","želeti kdo razpravljati v zveza z ta predlog prositi gospod Feltrin"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","FeltrinFranci1943",0,"ZbObc.1992-05-20.s038-03.sp-156","ZbObc.1992-05-20.s038-03.sp-156.2",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","lep pozdrav predlagati da zakon obravnavati v dvofazen postopek zakaj dosti nedorečen biti glede begunec nič imeti proti begunec samo proti delo zunanji in notranji ministrstvo"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","FeltrinFranci1943",0,"ZbObc.1992-05-20.s038-03.sp-156","ZbObc.1992-05-20.s038-03.sp-156.3",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","ko brati poročilo ne vedeti ali biti ta razseljenec ali begunec enkrat govoriti da biti ta razseljenec in govoriti v poročilo da biti da biti govor oziroma da biti begunec da biti govor da biti razseljenec vedno se govoriti in pisati v javnost da biti ta razseljenec treba biti ugotoviti in zahteva od notranji in zunanji ministrstvo da preden obravnavati ta postopek v zadnji faza da da tudi poročilo o begunec iz Hrvaška"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","FeltrinFranci1943",0,"ZbObc.1992-05-20.s038-03.sp-156","ZbObc.1992-05-20.s038-03.sp-156.4",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","imeti 5.000 begunec iz Hrvaška po uraden podatek vedno pa slišati gospoda tu mana kako govoriti da biti Hrvaška že samostojen jaz ki imeti težava tudi ta biti še nekaj ves čas biti biti govor da Slovenija lahko prenesti najprej 20.000 begunec potem maksimum 30.000. danes se govoriti čez 45.000 po neuraden podatek pa biti celo okoli 80.000 tisti ki biti prijavljen in živeti pri razen družina itd."
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","FeltrinFranci1943",0,"ZbObc.1992-05-20.s038-03.sp-156","ZbObc.1992-05-20.s038-03.sp-156.5",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","brez ta podatek biti prejudicirati predlagati da se vlada dogovoriti z sindikat kako biti odtrgati delavec tisti minimum ki on še imeti dneven zaslužek govoriti o človek ki dnevno ne moči živeti in zamisliti se da on biti še ta vzeti nekdo biti že danes reči ko biti metati levo in desno milijarda v proračun biti se prepirati danes se za 500 milijon tolar iti za ta da biti še ta pobrati od Slovenc ki že tako težko živeti misliti da morati vlada razmisliti in aktivnost ki on voditi vlada v ta smer misliti da biti zelo pičel"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","FeltrinFranci1943",0,"ZbObc.1992-05-20.s038-03.sp-156","ZbObc.1992-05-20.s038-03.sp-156.6",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","nahajati biti se v ponedeljek v Trst in morati reči da biti se pogovarjati z gospod generalen konzul Jože Šušmel ki biti dejati da naš vlada narediti premalo Italijan biti vzeti 900 begunec več on ne biti zakaj zato ker praviti da biti ta begunec brez povratek"
"parl.ZbObc","seja",38,"1992-05-20","10:20:00","10:55:00","BizjakIvan1956",1,"ZbObc.1992-05-20.s038-03.sp-157","ZbObc.1992-05-20.s038-03.sp-157.2",ZbObc.1992-05-20.s038-03.toc-item2,"taxonomy.2.8","topic.52","prositi da ne biti iti v vsebina sam problematika želeti še kdo razpravljati gospod Miran Bogataj namestnik obramben minister"
