"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","",0,"ZbObc.1992-07-16.s041-01.sp-1","ZbObc.1992-07-16.s041-01.sp-1.2",,"","","head","ZBOR OBČIN SKUPŠČINE REPUBLIKE SLOVENIJE"
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","",0,"ZbObc.1992-07-16.s041-01.sp-1","ZbObc.1992-07-16.s041-01.sp-1.3",,"","","head","41. seja"
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","",0,"ZbObc.1992-07-16.s041-01.sp-1","ZbObc.1992-07-16.s041-01.sp-1.4",,"","","date","16., 17. in 29. julij 1992"
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","",0,"ZbObc.1992-07-16.s041-01.sp-1","ZbObc.1992-07-16.s041-01.sp-1.5",,"","","president","Sejo sta vodila: Ivan Bizjak, predsednik Zbora občin in Janez Lukač, podpredsednik Zbora občin."
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","",0,"ZbObc.1992-07-16.s041-01.sp-1","ZbObc.1992-07-16.s041-01.sp-1.6",,"","","time","Seja se je začela ob 10.10 uri."
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","",0,"ZbObc.1992-07-16.s041-01.sp-2","ZbObc.1992-07-16.s041-01.sp-2.1",ZbObc.1992-07-16.s041-01.toc-item1,"","","speaker","PREDSEDNIK IVAN BIZJAK:"
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","BizjakIvan1956",1,"ZbObc.1992-07-16.s041-01.sp-2","ZbObc.1992-07-16.s041-01.sp-2.2",ZbObc.1992-07-16.s041-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Spoštovane poslanke in poslanci, gospe in gospodje! Pričenjam 41. sejo Zbora občin Skupščine Republike Slovenije."
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","BizjakIvan1956",1,"ZbObc.1992-07-16.s041-01.sp-2","ZbObc.1992-07-16.s041-01.sp-2.3",ZbObc.1992-07-16.s041-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Za današnjo sejo zbora so se opravičili: Stanislav Bevc, Tomaž Štrumbelj in Boris Jež - za prvi del seje, verjetno bo pa popoldne že tukaj. Po podatkih službe je bilo že pred nekaj časa na seji prisotnih 60 poslancev. Prosim pa, da ugotovimo prisotnost v dvorani."
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","",0,"ZbObc.1992-07-16.s041-01.sp-2","ZbObc.1992-07-16.s041-01.sp-2.4",ZbObc.1992-07-16.s041-01.toc-item1,"","","quorum","42 prisotnih."
"parl.ZbObc","seja",41,"1992-07-16","10:10:00","12:40:00","BizjakIvan1956",1,"ZbObc.1992-07-16.s041-01.sp-2","ZbObc.1992-07-16.s041-01.sp-2.5",ZbObc.1992-07-16.s041-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Zbor je torej sklepčen in lahko pravno veljavno razpravlja in sklepa."
