"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","",0,"VsiZbor.1992-09-09.s036-01.sp-1","VsiZbor.1992-09-09.s036-01.sp-1.2",,"","","head","SKUPNA SEJA VSEH ZBOROV SKUPŠČINE REPUBLIKE SLOVENIJE"
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","",0,"VsiZbor.1992-09-09.s036-01.sp-1","VsiZbor.1992-09-09.s036-01.sp-1.3",,"","","head","36. seja"
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","",0,"VsiZbor.1992-09-09.s036-01.sp-1","VsiZbor.1992-09-09.s036-01.sp-1.4",,"","","date","9., 10. in 23. september 1992"
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","",0,"VsiZbor.1992-09-09.s036-01.sp-1","VsiZbor.1992-09-09.s036-01.sp-1.5",,"","","president","Sejo sta vodila: dr. France Bučar, predsednik Skupščine Republike Slovenije in podpredsednik Vitodrag Pukl"
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","",0,"VsiZbor.1992-09-09.s036-01.sp-1","VsiZbor.1992-09-09.s036-01.sp-1.6",,"","","time","Seja se je pričela ob 17.35 uri."
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","",0,"VsiZbor.1992-09-09.s036-01.sp-2","VsiZbor.1992-09-09.s036-01.sp-2.1",VsiZbor.1992-09-09.s036-01.toc-item1,"","","speaker","PREDSEDNIK DR. FRANCE BUČAR:"
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","BucarFrance1923",1,"VsiZbor.1992-09-09.s036-01.sp-2","VsiZbor.1992-09-09.s036-01.sp-2.2",VsiZbor.1992-09-09.s036-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Da ne bi zapravljali preveč časa, predlagam, da poskusimo nekaj narediti v tem času, ki nam še preostaja. V vsakem primeru bi to sejo zaključili ob 6. uri, čeprav jo do 18. ure ne bomo končali. Predlagam, da jo omejimo na izvolitev sodnikov, na nesporne in rutinske zadeve, če smem tako reči. Pravim, da bi to sejo v vsakem primeru morali zaključiti ob 18. uri. Dnevni red te seje je tolikšen, da jo ob 18. uri gotovo ne bomo zaključili, zato predlagam, da bi iz dnevnega reda, ki ga sicer še nismo sprejeli, obdelali samo tiste stvari, ki so na prvi pogled predvsem nesporne in bolj rutinske, ker nekaj stvari na tem dnevnem redu je takih, ki bodo verjetno povzročile daljšo razpravo in zato bi se poskušal omejiti samo na te zadeve, če se strinjate."
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","BucarFrance1923",1,"VsiZbor.1992-09-09.s036-01.sp-2","VsiZbor.1992-09-09.s036-01.sp-2.3",VsiZbor.1992-09-09.s036-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Ugotovimo sklepčnost, če smo sploh sposobni razpravljati. Družbenopolitični zbor prosim!"
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","",0,"VsiZbor.1992-09-09.s036-01.sp-2","VsiZbor.1992-09-09.s036-01.sp-2.4",VsiZbor.1992-09-09.s036-01.toc-item1,"","","quorum","27 prisotnih."
"parl.Skup","seja",36,"1992-09-09","17:35:00","17:40:00","BucarFrance1923",1,"VsiZbor.1992-09-09.s036-01.sp-2","VsiZbor.1992-09-09.s036-01.sp-2.5",VsiZbor.1992-09-09.s036-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Zbor občin?"
