"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","",0,"VsiZbor.1990-07-02.z002-01.sp-1","VsiZbor.1990-07-02.z002-01.sp-1.2",,"","","head","SKUPNO ZASEDANJE VSEH ZBOROV SKUPŠČINE REPUBLIKE SLOVENIJE"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","",0,"VsiZbor.1990-07-02.z002-01.sp-1","VsiZbor.1990-07-02.z002-01.sp-1.3",,"","","head","2. zasedanje"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","",0,"VsiZbor.1990-07-02.z002-01.sp-1","VsiZbor.1990-07-02.z002-01.sp-1.4",,"","","date","2. julij 1990"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","",0,"VsiZbor.1990-07-02.z002-01.sp-1","VsiZbor.1990-07-02.z002-01.sp-1.5",,"","","president","Sejo je vodil dr. Ludvik Toplak, predsednik Družbenopolitičnega zbora"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","",0,"VsiZbor.1990-07-02.z002-01.sp-1","VsiZbor.1990-07-02.z002-01.sp-1.6",,"","","time","Seja se je pričelo ob 12.00 uri."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","",0,"VsiZbor.1990-07-02.z002-01.sp-2","VsiZbor.1990-07-02.z002-01.sp-2.1",VsiZbor.1990-07-02.z002-01.toc-item1,"","","speaker","PREDSEDUJOČI DR. LUDVIK TOPLAK:"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","ToplakLudvik1942",1,"VsiZbor.1990-07-02.z002-01.sp-2","VsiZbor.1990-07-02.z002-01.sp-2.2",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","Delegatke in delegati, gospe in gospodje, pričenjam skupno zasedanje Zbora združenega dela, Zbora občin in Družbenopolitičnega zbora Skupščine Republike Slovenije. Na skupnem zasedanju bomo poslušali prvič - UVODNO BESEDO K STALIŠČEM KOMISIJE ZA USTAVNA VPRAŠANJA SKUPŠČINE REPUBLIKE SLOVENIJE K OSNUTKU AMANDMAJEV K USTAVI SFRJ, ki jo bo podal Vitodrag Pukl, podpredsednik Skupščine Republike Slovenije in drugič, kratko informacijo glede nadaljnjega dela. Besedo predajam gospodu Vitodragu Puklu."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.1",VsiZbor.1990-07-02.z002-01.toc-item1,"","","speaker","VITODRAG PUKL:"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.2",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","Spoštovano predsedstvo, spoštovane delegatke in delegati. Komisija Skupščine Republike Slovenije za ustavna vprašanja je obravnavala osnutka amandmajev k Ustavi SFRJ na treh sejah. Prvo sejo je vodil predsednik Skupščine in predsednik komisije dr. Bučar, ostali dve seji pa je vodil podpredsednik komisije Miran Potrč."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.3",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","V razpravah o osnutku ustavnih amandmajev SFRJ je prišlo do različnih mnenj, razlag in različnih predlogov. Naša skupščina bi morala v bistvu odločiti o treh vprašanjih, ki dvoje izključuje ena drugo, dočimer bi bilo tretje skladno z eno izmed teh vprašanj. Namreč, odločiti bo treba, ali te amandmaje k ustavi sploh obravnavamo oziroma jih v celoti zavračamo. Če se bomo odločili, da jih bomo obravnavali, pa je potem potrebna nadaljnja odločitev, ali jih obravnavamo selektivno, to se pravi posamično in v obsegu, kot je komisija do njih zavzela z raznimi dopolnili stališča in to ne glede na zahtevo, da so amandmaji, katere bi sprejeli, vezani na ukinitev pristojnosti Zveznega zbora Skupščine SFRJ in na prenos te pristojnosti Zbora republik in pokrajin Skupščine SFRJ oziroma na odločitev, da se odločanje o vseh skupnih interesih v Jugoslaviji sprejema izključno na podlagi soglasja skupščin republik in skupščin avtonomnih pokrajin brez možnosti sprejemanja izrednih ukrepov in brez preglasovanja. Da se bosta lahko o tem zelo važnem vprašanju odločili, pa bom predstavil stališča, ki so se glede prvega vprašanja oblikovala v komisiji, in sicer gre za dvoje stališč. Prvo stališče je v tem, da se ustavni amandmaji ne obravnavajo in da se sploh ne da mnenje k osnutku teh amandmajev. Zagovorniki tega stališča razlagajo svoje odločitve oziroma svojo odločitev sledeče:"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.4",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","1. Menijo, da je najprej potrebno sprejeti republiško ustavo in se na tej podlagi pogajati o novi konfederativni ureditvi Jugoslavije."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.5",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","2. Za uvedbo političnega pluralizma in svobodnih večstrankarskih volitev imajo tudi druge zvezne enote vse možnosti, ne da bi bilo to posebej urejeno z zvezno ustavo. Tu je očitno mišljena možnost, ki smo jo izkoristili mi v Sloveniji in v sosednji Hrvaški."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.6",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","3. Pristajanje na logiko, da je treba iste zadeve, ki smo jih v Sloveniji že uredili z republiško ustavo, enako urediti v zvezni ustavi, ne da bi iste spremembe omogočili tudi drugim republikam, bi lahko pomenilo priznavanje primarnosti zvezne ustave ter dejstva, da smo s slovenskimi amandmaji presegli pooblastila, ko smo spremenili svojo ustavo pred spremembami zvezne ustave."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.7",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","4. Četrti argument je ta, da z dejstvom, da pristajamo na razpravo o spremembi Ustave SFRJ, pristajamo na iluzije, da je mogoče to federacij še naprej urejati oziroma izboljševati na dosedanjih osnovah."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.8",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","5. Peti argument; že samo obstajanje federalne ustave je nerazdružljivo s konfederativno ureditvijo države, za katero se v Sloveniji zavzemajo vsi politični subjekti. Če pa bi Skupščina Republike Slovenije sprejela stališče, da ne obravnava in da ne daje mnenja k osnutku amandmajev k Ustavi SFRJ, bi sprejeli danes ustrezen sklep. Ta sklep ste v prilogi prejeli in ga ne bi bral."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.9",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","Drugi člani komisije, ki se zavzemajo, da Skupščina Republike Slovenije obravnava in daje mnenje k osnutku amandmajev k Ustavi SFRJ, navajajo za svoja stališča v smeri konfederalizacije naslednje argumente:"
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.10",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","1. Z nadaljnjim sodelovanjem v razpravah o spremembah Ustave SFRJ v Republiki Sloveniji ne bi ničesar izgubili, saj bi sprejeli le tiste rešitve, za katere smo se v republiki še doslej sami odločili in ki prispevajo k postopnemu preoblikovanju Jugoslavije v smeri konfederacije."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.11",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","2. Pristajanje na selektivno obravnavo posameznih amandmajev v postopku sprememb Ustave SFRJ še ne pomeni priznanje primarnosti zvezne ustave pred republiško ustavo, ki ostaja - to je republiška, temeljni akt slovenske države."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.12",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","3. Skupščina SFRJ je sprejela načelno stališče o možnosti posamičnega sprejemanja amandmajev k Ustavi SFRJ na podlagi vztrajanja Skupščine Republike Slovenije prejšnjega sklica za takšen način spreminjanja zvezne ustave, zato bi morali na takšnem stališču vztrajati."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.13",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","4. Naslednjič: s posameznimi spremembami zvezne ustave bi se pospešil proces uvajanja političnega pluralizma v vseh delih Jugoslavije."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.14",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","5. Sedanja ustava predpostavlja prehodne rešitve. To prehodno obdobje do sprejetja nove slovenske ustave pa bo verjetno daljše, zato je utemeljeno tudi v tem času izboljšati rešitve v zvezni ustavi. S tem bi pridobili legitimne sogovornike za razpravo o prihodnji konfederativni ureditvi Jugoslavije, omogočili prehod na novo ureditev s čim manjšo stopnjo razkola pravne države oziroma pravne anarhije."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.15",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","6. Odklonitev razprav o spremembah zvezne ustave bi lahko izkoristile konzervativne sile v Jugoslaviji za ohranitev svojih položajev, kar bi tudi nam otežilo vzpostavljanje dialoga o prihodnji ureditvi odnosov v Jugoslaviji."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.16",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","7. Nesodelovanje v postopku spreminjanja ustave lahko povzroči skupščinsko in ustavno krizo z nepredvidljivimi posledicami."
"parl.Skup","zasedanje",2,"1990-07-02","12:00:00","12:30:00","PuklVitodrag1930",0,"VsiZbor.1990-07-02.z002-01.sp-3","VsiZbor.1990-07-02.z002-01.sp-3.17",VsiZbor.1990-07-02.z002-01.toc-item1,"taxonomy.3.1.1","topic.70","utterance","No, glede teh argumentov bi še dodal, da bi bilo pri odločitvi, ki mora biti realistična, pragmatična in brez čustvenih nabojev, verjetno treba upoštevati tudi mnenje našega izvršnega sveta in stališča, ki so jih pri istem vprašanju zavzeli tudi naši sosedje Hrvatje, ki imajo brez dvoma popolnoma enake cilje in enak namen glede prihodnje ureditve svoje države kot mi. Da bi se lažje odločili, bi za primer, če bi se odločili za selektivno obravnavanje amandmajev, povedal še, kakšno mnenje bi bilo predlagano v tem primeru. Mnenje naše skupščine bi bilo naslednje:"
