"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","",0,"ZbZdruDel.1992-10-07.s052-03.sp-192","ZbZdruDel.1992-10-07.s052-03.sp-192.1",ZbZdruDel.1992-10-07.s052-03.toc-item1,"","","speaker","PREDSEDNIK JOŽE ZUPANČIČ:"
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s052-03.sp-192","ZbZdruDel.1992-10-07.s052-03.sp-192.2",ZbZdruDel.1992-10-07.s052-03.toc-item1,"taxonomy.2.8","topic.50","utterance","Spoštovane poslanke in poslanci! Predlagam, da nadaljujemo s prekinjeno 52. sejo Zbora združenega dela in opravimo še nekaj usklajevanj. Na današnji seji je prisotnih 49 poslancev, opravičilo se jih je 9, tako da je zbor sklepčen in lahko pravno veljavno razpravlja in sklepa. Kosilo bo ob 12. uri. S pismom sem vas obvestil, da bomo danes nadaljevali z usklajevanjem, in sicer najprej predloga zakona o volilni kampanji (poročilo usklajevalne komisije ste prejeli skupaj z obvestilom), predloga zakona o političnih strankah(poročilo ste prejeli danes na klop). Opraviti moramo tudi usklajevanje s prejšnjih sej o predlogu zakona o nezdružljivosti opravljanja javne funkcije s pridobitno dejavnostjo."
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s052-03.sp-192","ZbZdruDel.1992-10-07.s052-03.sp-192.3",ZbZdruDel.1992-10-07.s052-03.toc-item1,"taxonomy.2.8","topic.50","utterance","Uskladili naj bi tudi predlog zakona o jamstvu Republike Slovenije za obveznosti podjetja Petrol - Zemeljski plin, delovna organizacija Ljubljana za plačilo stroškov o prenosu zemeljskega plina, potem predlog za izdajo zakona o neodvisnih proizvajalcih električne energije z osnutkom zakona in predlog zakona o socialnem varstvu, če ga bosta na teh sejah sprejela Družbenopolitični zbor in Zbor občin. Nato bomo nadaljevali s 53. sejo Zbora združenega dela. Sklical sem tudi 54. sejo zbora in vas ob tem obvestil, da bi obravnavo aktov dali ali pa obravnavali že na 53. seji. V zvezi s tem obvestilom vam moram povedati, da bo akte, ki so v sklicu 54. seje matično delovno telo, to je Komisija za mednarodne odnose, obravnavala šele 9. oktobra. Zakonodajno-pravna komisija pa jih tudi ni obravnavala, tako da ni pogojev, da bi jih obravnavali danes. Tako bo naša 54. seja, tako kot je bila s sklicem napovedana, 14. oktobra, to se pravi danes teden."
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s052-03.sp-192","ZbZdruDel.1992-10-07.s052-03.sp-192.4",ZbZdruDel.1992-10-07.s052-03.toc-item2,"taxonomy.3.1.2.1","topic.92","utterance","Najprej imamo usklajevanje PREDLOGA ZAKONA O VOLILNI KAMPANJI."
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s052-03.sp-192","ZbZdruDel.1992-10-07.s052-03.sp-192.5",ZbZdruDel.1992-10-07.s052-03.toc-item2,"taxonomy.3.1.2.1","topic.92","utterance","Ker vsi trije zbori v prvem usklajevanju nismo sprejeli besedila tega zakona v enakem besedilu, se je sestala usklajevalna komisija in pripravila sporazumni predlog. Poročilo usklajevalne komisije ste prejeli. Prosim poročevalca, da poroča zboru. Besedo ima gospod Zdravko Zabukovec."
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","",0,"ZbZdruDel.1992-10-07.s052-03.sp-193","ZbZdruDel.1992-10-07.s052-03.sp-193.1",ZbZdruDel.1992-10-07.s052-03.toc-item2,"","","speaker","ZDRAVKO ZABUKOVEC:"
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","ZabukovecZdravko1940",0,"ZbZdruDel.1992-10-07.s052-03.sp-193","ZbZdruDel.1992-10-07.s052-03.sp-193.2",ZbZdruDel.1992-10-07.s052-03.toc-item2,"taxonomy.3.1.2.1","topic.92","utterance","Spoštovani! Poročilo skupne komisije ste dobili v pisni obliki. Jaz drugega, kar je tukaj napisano, ne bi imel dodati, tako da mislim, da se lahko začne o tem razprava. Hvala."
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","",0,"ZbZdruDel.1992-10-07.s052-03.sp-194","ZbZdruDel.1992-10-07.s052-03.sp-194.1",ZbZdruDel.1992-10-07.s052-03.toc-item2,"","","speaker","PREDSEDNIK JOŽE ZUPANČIČ:"
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","ZupancicJoze1936",1,"ZbZdruDel.1992-10-07.s052-03.sp-194","ZbZdruDel.1992-10-07.s052-03.sp-194.2",ZbZdruDel.1992-10-07.s052-03.toc-item2,"taxonomy.3.1.2.1","topic.92","utterance","Slišali ste kratko in jedrnato poročilo poročevalca. Kdo želi razpravljati o poročilu in predlogu usklajevalne skupine nam poslancem Zbora združenega dela? Gospod Franček Rudolf."
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","",0,"ZbZdruDel.1992-10-07.s052-03.sp-195","ZbZdruDel.1992-10-07.s052-03.sp-195.1",ZbZdruDel.1992-10-07.s052-03.toc-item2,"","","speaker","FRANČEK RUDOLF:"
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","RudolfFrancek1944",0,"ZbZdruDel.1992-10-07.s052-03.sp-195","ZbZdruDel.1992-10-07.s052-03.sp-195.2",ZbZdruDel.1992-10-07.s052-03.toc-item2,"taxonomy.3.1.2.1","topic.92","utterance","S tem se ne bi strinjal. Jaz bi predlagal, da gremo na skupno sejo in to še enkrat prediskutiramo. Ti amandmaji so taki, da zahtevajo zelo natančno diskusijo in mislim, da je potrebna skupna seja, ker ta način, da v Svetu RTV nekdo prepove oglaševanje v času pred volilno kampanjo, v zakonu pa predlaga, da se to razširi še med volilno kampanjo, to je popolnoma neresno in to pomeni, da se omejuje medije do tiste mere, da bodo stranke nujno oškodovane. Predlagal bi skupno sejo in predlagam, da tega ne sprejmemo."
"parl.ZbZdruDel","seja",52,"1992-10-07","10:50:00","10:55:00","",0,"ZbZdruDel.1992-10-07.s052-03.sp-196","ZbZdruDel.1992-10-07.s052-03.sp-196.1",ZbZdruDel.1992-10-07.s052-03.toc-item2,"","","speaker","PREDSEDNIK JOŽE ZUPANČIČ:"
