"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","",0,"VsiZbor.1992-05-27.sl002-01.sp-1","VsiZbor.1992-05-27.sl002-01.sp-1.2",,"","","head","SLAVNOSTNA SKUPNA SEJA VSEH ZBOROV SKUPŠČINE REPUBLIKE SLOVENIJE"
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","",0,"VsiZbor.1992-05-27.sl002-01.sp-1","VsiZbor.1992-05-27.sl002-01.sp-1.3",,"","","head","2. seja"
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","",0,"VsiZbor.1992-05-27.sl002-01.sp-1","VsiZbor.1992-05-27.sl002-01.sp-1.4",,"","","date","27. maj 1992"
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","",0,"VsiZbor.1992-05-27.sl002-01.sp-1","VsiZbor.1992-05-27.sl002-01.sp-1.5",,"","","president","Sejo je vodil dr. France Bučar, predsednik Skupščine Republike Slovenije"
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","",0,"VsiZbor.1992-05-27.sl002-01.sp-1","VsiZbor.1992-05-27.sl002-01.sp-1.6",,"","","time","Seja se je pričela ob 18.08 uri."
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","",0,"VsiZbor.1992-05-27.sl002-01.sp-2","VsiZbor.1992-05-27.sl002-01.sp-2.1",VsiZbor.1992-05-27.sl002-01.toc-item1,"","","speaker","PREDSEDNIK DR. FRANCE BUČAR:"
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","BucarFrance1923",1,"VsiZbor.1992-05-27.sl002-01.sp-2","VsiZbor.1992-05-27.sl002-01.sp-2.2",VsiZbor.1992-05-27.sl002-01.toc-item1,"taxonomy.3.2.1.2.42","topic.149","utterance","Poslanke in poslanci, spoštovani gostje! Začenjam SLAVNOSTNO SKUPNO SEJO vseh zborov Skupščine Republike Slovenije, ki sem jo sklical OB SPREJEMU NAŠE DRŽAVE V ORGANIZACIJO ZDRUŽENIH NARODOV."
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","BucarFrance1923",1,"VsiZbor.1992-05-27.sl002-01.sp-2","VsiZbor.1992-05-27.sl002-01.sp-2.3",VsiZbor.1992-05-27.sl002-01.toc-item1,"taxonomy.3.2.1.2.42","topic.149","utterance","Sprejem Republike Slovenije v Organizacijo združenih narodov je tako pomemben dogodek, da je prav, da ga na primeren način obeležimo tudi z današnjo slavnostno sejo."
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","BucarFrance1923",1,"VsiZbor.1992-05-27.sl002-01.sp-2","VsiZbor.1992-05-27.sl002-01.sp-2.4",VsiZbor.1992-05-27.sl002-01.toc-item1,"taxonomy.3.2.1.2.42","topic.149","utterance","Posebej pozdravljam predsednika in člane Predsedstva Republike Slovenije ter predsednika in ministre Vlade Republike Slovenije. Prav tako pozdravljam tudi predstavnike drugih organov in organizacij in posameznike, ki so se odzvali našemu vabilu. V posebno čast mi je pozdraviti diplomatsko konzularne predstavnike drugih držav s sedežem v Ljubljani, diplomatsko konzularne predstavnike Republike Slovenije v tujini in predstavnike Slovencev v Italiji, Avstriji, Madžarski ter predstavnike Slovenskega svetovnega kongresa."
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","BucarFrance1923",1,"VsiZbor.1992-05-27.sl002-01.sp-2","VsiZbor.1992-05-27.sl002-01.sp-2.5",VsiZbor.1992-05-27.sl002-01.toc-item1,"taxonomy.3.2.1.2.42","topic.149","utterance","Dovolite mi, spoštovane poslanke in poslanci, da ob tej priložnosti tudi sam povem nekaj misli."
"parl.Skup","slavnostna seja",2,"1992-05-27","18:08:00","19:30:00","BucarFrance1923",1,"VsiZbor.1992-05-27.sl002-01.sp-2","VsiZbor.1992-05-27.sl002-01.sp-2.6",VsiZbor.1992-05-27.sl002-01.toc-item1,"taxonomy.3.2.1.2.42","topic.149","utterance","Sprejem Slovenije v Združene narode predstavlja formalni zaključek našega narodnega podviga, ki bi ga lahko na kratko označili kot ustvaritev slovenske državne samostojnosti. Ustvarili smo ne samo svojo državo, ampak državo, ki jo priznavajo tudi vsi drugi. Sprejeti smo kot enakopravni v skupnost narodov tega sveta. To je dosežek, o katerem smo pred ne tako dolgo lahko samo sanjali."
