"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-1","ZbZdruDel.1990-12-05.s011-01.sp-1.2",,"","","head","SKUPŠČINE REPUBLIKE SLOVENIJE"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-1","ZbZdruDel.1990-12-05.s011-01.sp-1.3",,"","","head","11. seja"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-1","ZbZdruDel.1990-12-05.s011-01.sp-1.4",,"","","date","5., 6., 11. in 19. december 1990"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-1","ZbZdruDel.1990-12-05.s011-01.sp-1.5",,"","","president","Sejo je vodil Jože Zupančič, predsednik zbora"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-1","ZbZdruDel.1990-12-05.s011-01.sp-1.6",,"","","time","Seja se je pričela ob 10.20 uri."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.1",ZbZdruDel.1990-12-05.s011-01.toc-item1,"","","speaker","PREDSEDNIK JOŽE ZUPANČIČ:"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.2",ZbZdruDel.1990-12-05.s011-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Pričenjam 11. sejo Zbora združenega dela Skupščine Republike Slovenije, ki sem jo sklical na podlagi 31. člena začasnega Poslovnika Skupščine Republike Slovenije."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.3",ZbZdruDel.1990-12-05.s011-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Na današnji seji je po podatkih službe prisotnih preko 60 poslancev, opravičilo se jih je 5, tako da smo sklepčni in lahko delamo."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.4",ZbZdruDel.1990-12-05.s011-01.toc-item1,"taxonomy.2.8","topic.50","utterance","Na današnjo sejo so vabljeni k posameznim točkam dnevnega reda člani Izvršnega sveta, Predsedstva Republike Slovenije, Gospodarske zbornice Slovenije, Narodne banke Slovenije, Zveze obrtnih združenj Slovenije, Zadružne zveze Slovenije, Svobodnih sindikatov Slovenije, Skupnosti pokojninskega in invalidskega zavarovanja v Republiki Sloveniji, Neodvisni sindikati Slovenije, Zveze društev pravnikov Slovenije, Društva novinarjev Slovenije, Izvršnega sveta Skupščine Lendava, Pomurske madžarske narodnostne samoupravne skupnosti, Urada za narodnosti in Inštituta za narodnosti pri Izvršnem svetu Skupščine Republike Slovenije, gospod Dario Apollonio in predsednik Komisije za narodnosti, gospod Roberto Battelli. Tako, da imamo v našem zboru kar precej gostov in vabljenih."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.5",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Ker je današnja seja dvodnevna, predlagam, da bi danes delali do 18.30 ure. Zato apeliram, da bi vsi vztrajali do 18.30 ure v teh prostorih. Če ne bomo končali z dnevnim redom danes in jutri, bomo sejo nadaljevali v torek, 11. decembra ob 10. uri, v tej dvorani."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.6",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Zbor združenega dela bo imel danes glavni odmor od 13.15 ure do 14.00 ure. Tako, da lahko malo programirate tudi sami sebe. Skupna seja vseh zborov Skupščine Republike Slovenije ne bo danes, ampak bo jutri popoldne. Danes je ne bo. Bo jutri. Jutri začnemo tako kot je običaj, ob 10. uri v teh prostorih; za kakršnokoli spremembo bomo izvedeli še danes, v teku današnjega dne."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.7",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Obveščam vas tudi, da smo včeraj razposlali vabila za 12. sejo Zbora združenega dela, ki bo 19. in 20. decembra z nadaljevanjem 27. decembra. Zasedali bomo v veliki dvorani skupščine. Imate koledarje, ste napisali? Dobro. Sedaj pa k delu."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.8",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Obveščam vas, da Izvršni svet Skupščine Republike Slovenije predloga za izdajo zakona o proračunu Republike Slovenije za leto 1991, z osnutkom zakona, ni predložil. Skladno z dogovorom vodstva Skupščine Republike Slovenije z vodji klubov, 3.12.1990, se točka 8. iz sklica seje, to je predlog za izdajo zakona o proračunu Republike Slovenije za leto 1991, z osnutkom, umakne z dnevnega reda."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.9",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Želi kdo razpravljati v zvezi s tem umikom? To je po starem 8. točka dnevnega reda. Da, ni treba še gledati novo, staro. Želi kdo razpravljati?"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.10",ZbZdruDel.1990-12-05.s011-01.toc-item2,"","","debate","Ne."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.11",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Ker ni razprave, ugotavljam, da se z umikom strinjate."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.12",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","V zvezi s točkami, glejte še stari dnevni red, 13. iz sklica seje, to je predlog za izdajo stanovanjskega zakona, 15. iz sklica seje, to je predlog za izdajo zakona o odvetništvu, z osnutkom zakona in 27. točke iz sklica seje, to je predlog za izdajo zakona o prenehanju raziskovanja in izkoriščanja uranove rude v Rudniku urana Žirovski vrh, preprečevanju posledic rudarjenja in zagotavljanju sredstev potrebnih za zapiranje in sanacijo rudnika z osnutkom zakona, 17. točka, vas obveščam, da so bili zakoni obravnavani v nekaterih delovnih telesih. Na podlagi mnenj teh delovnih teles ter dogovora vodstva Skupščine z vodji klubov delegatov naj bi prioritetno obravnavali tiste zakone, ki morajo biti sprejeti v letošnjem letu. Predlagano je bilo, da se stanovanjski zakon in zakon o odvetništvu preložita na eno od naslednjih sej."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.13",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Zakon o prenehanju raziskovanja in izkoriščanja uranove rude pa se preloži na naslednjo sejo, to je 19. in 20.12.1990. Pričenjam razpravo v zvezi s temi preložitvami. Želi kdo razpravljati?"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.14",ZbZdruDel.1990-12-05.s011-01.toc-item2,"","","debate","Nihče."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.15",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Potem moramo glasovati. Ugotovimo najprej prisotnost."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.16",ZbZdruDel.1990-12-05.s011-01.toc-item2,"","","quorum","63 prisotnih."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.17",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Kdo je za predlagane preložitve, naj prosim dvigne zeleni karton."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.18",ZbZdruDel.1990-12-05.s011-01.toc-item2,"","","vote","54 delegatov."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.19",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Je kdo proti?"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.20",ZbZdruDel.1990-12-05.s011-01.toc-item2,"","","vote","Nihče."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.21",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Se je kdo vzdržal?"
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","",0,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.22",ZbZdruDel.1990-12-05.s011-01.toc-item2,"","","vote","Nihče."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.23",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Ugotavljam, da je zbor soglasno sprejel predlagane preložitve."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.24",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Če pogledate 16. točko prejšnjega sklica, predlog zakona o začasni ureditvi ugovora vesti v vojaški službi, ki je bila v sklicu še enkrat pod 16. točko, smo že obravnavali in sprejeli na 10. seji, 27. novembra 1990. Tako, da te točke ni."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.25",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Zbor občin je v nadaljevanju seje dne 27.11.1990 sprejel sklep, s katerim je naložil Družbenopolitičnemu zboru in Zboru združenega dela, da uvrstita na dnevni red seje zbora, dne 5.12.1990, tudi predlog zakona o spremembah in dopolnitvah zakona o funkcionarjih v državnih organih, ki ga je predložil v obravnavo delegat Zbora občin Danijel Starman. Zborom predlaga, da ga obravnavajo po hitrem postopku. S predlagano spremembo zakona po hitrem postopku mora Skupščina Republike Slovenije vzpostaviti taka razmerja pri nagrajevanju sodnega dela, ki bodo ne samo preprečila odhajanja dobrih, ampak bodo pridobila na sodišča najboljše pravne strokovnjake. Želi predlagatelj besedo? Odpiram razpravo v zvezi z razširitvijo dnevnega reda s to točko in o predlogu za hitri postopek."
"parl.ZbZdruDel","seja",11,"1990-12-05","10:20:00","13:30:00","ZupancicJoze1936",1,"ZbZdruDel.1990-12-05.s011-01.sp-2","ZbZdruDel.1990-12-05.s011-01.sp-2.26",ZbZdruDel.1990-12-05.s011-01.toc-item2,"taxonomy.2.8","topic.51","utterance","Želi kdo razpravljati? Prosim."
