"orgId","type of session","number","date","notBefore","notAfter","persId","chairman","spId","nodeId","titleId","taxonomyIds","topicIds","type","text string"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-1","VsiZbor.1991-09-11.z018-01.sp-1.2",,"","","head","SKUPNO ZASEDANJE VSEH ZBOROV SKUPŠČINE REPUBLIKE SLOVENIJE"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-1","VsiZbor.1991-09-11.z018-01.sp-1.3",,"","","head","18. zasedanje"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-1","VsiZbor.1991-09-11.z018-01.sp-1.4",,"","","date","11. september 1991"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-1","VsiZbor.1991-09-11.z018-01.sp-1.5",,"","","president","Sejo je vodil dr. Ludvik Toplak, predsednik Družbenopolitičnega zbora"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-1","VsiZbor.1991-09-11.z018-01.sp-1.6",,"","","time","Seja se je pričela ob 10.18 uri"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-2","VsiZbor.1991-09-11.z018-01.sp-2.1",VsiZbor.1991-09-11.z018-01.toc-item1,"","","speaker","PREDSEDUJOČI DR. LUDVIK TOPLAK:"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","ToplakLudvik1942",1,"VsiZbor.1991-09-11.z018-01.sp-2","VsiZbor.1991-09-11.z018-01.sp-2.2",VsiZbor.1991-09-11.z018-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Drage poslanke, spoštovani poslanci, gospe in gospodje, cenjeni gostje, spoštovani predstavniki sredstev javnega obveščanja, pričenjam skupno zasedanje Zbora združenega dela, Zbora občin in Družbenopolitičnega zbora Skupščine Republike Slovenije."
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","ToplakLudvik1942",1,"VsiZbor.1991-09-11.z018-01.sp-2","VsiZbor.1991-09-11.z018-01.sp-2.3",VsiZbor.1991-09-11.z018-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Na skupnem zasedanju smo se zbrali, da bi poslušali UVODNO BESEDO K ZAKONU O LASTNINSKEM PREOBLIKOVANJU PODJETIJ, ZAKONU O AGENCIJI REPUBLIKE SLOVENIJE ZA PRIVATIZACIJO IN K ZAKONU O SKLADU REPUBLIKE SLOVENIJE ZA RAZVOJ, ki jo bo podal predsednik IS Skupščine Republike Slovenije gospod Alojz Peterle. Prosim, gospod Peterle. Ja, prosim gospod Potrč."
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-3","VsiZbor.1991-09-11.z018-01.sp-3.1",VsiZbor.1991-09-11.z018-01.toc-item1,"","","speaker","MIRAN POTRČ:"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","PotrcMiran1938",0,"VsiZbor.1991-09-11.z018-01.sp-3","VsiZbor.1991-09-11.z018-01.sp-3.2",VsiZbor.1991-09-11.z018-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Gospod predsednik, spoštovano predsedstvo, poslanke in poslanci. Ta zbor bi želel opozoriti oziroma skupno zasedanje, da je v skladu s poslovnikom razprava oziroma poslušanje ekspozeja vprašljivo. Gre namreč za to, da dnevni redi zborov še niso določeni. Dnevne rede določajo zbori na začetku seje, v skladu s 104. členom poslovnika. Zbori se še niso odločili, ali bodo uvrstili na dnevni red predlog zakona o lastninskem preoblikovanju podjetij, o Agenciji in o Skladu. Poleg tega imajo zbori formalno predložena še dva zakonska predloga skupin poslancev. Če se bodo - jaz to ne vem, ker razprave o tem ni bilo - odločili, da bodo eventualno uvrstili na dnevni red tudi katerega od teh predlogov, imajo poslanci, ki so predlagatelji teh zakonov, enako pravico obrazložiti ali na zboru ali na skupni seji tudi svoj zakonski predlog. Če mi brez odločitve zbora poslušamo ekspoze vlade, ki ga bo dal njen predsednik gospod Peterle, potem smo drugim skupinam poslancev, ki so predlagatelji zakonov onemogočili, da bi enakopravno zborom razložili svoj predlog in svoj koncept, kar mislim, da je v nasprotju s pravicami, ki jih poslanci imajo."
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","PotrcMiran1938",0,"VsiZbor.1991-09-11.z018-01.sp-3","VsiZbor.1991-09-11.z018-01.sp-3.3",VsiZbor.1991-09-11.z018-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Poleg tega bi opozoril, da je kršitev poslovnika tudi po 82. členu in tretjem odstavku, po katerem zbori sklenejo, da bodo skupaj poslušali ekspozeje. Ne vem, da bi o tem sklepal kakršen koli zbor. Zato predlagam, gospod predsedujoči, da se najprej skličejo zbori, da zbori določijo dnevni red in da zbori tudi sklenejo, da bodo na skupni seji poslušali ekspoze. Gospodu predsedniku Peterletu se opravičujem, to ni njegova krivda. Krivda je vodenja zborov, mislim, da bi bilo prav, da ob zakonodaji, ki je na dnevnem redu tudi ta vidi poslovnika dosledno spoštujemo. Hvala."
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-4","VsiZbor.1991-09-11.z018-01.sp-4.1",VsiZbor.1991-09-11.z018-01.toc-item1,"","","speaker","PREDSEDUJOČI DR. LUDVIK TOPLAK:"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","ToplakLudvik1942",1,"VsiZbor.1991-09-11.z018-01.sp-4","VsiZbor.1991-09-11.z018-01.sp-4.2",VsiZbor.1991-09-11.z018-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Hvala lepa. Gospod Pintar."
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-5","VsiZbor.1991-09-11.z018-01.sp-5.1",VsiZbor.1991-09-11.z018-01.toc-item1,"","","speaker","EMIL MILAN PINTAR:"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","PintarEmilMilan1944",0,"VsiZbor.1991-09-11.z018-01.sp-5","VsiZbor.1991-09-11.z018-01.sp-5.2",VsiZbor.1991-09-11.z018-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Spoštovane kolegice in kolegi, spoštovani predsednik! K temu, kar je rekel moj kolega poslanec Potrč, samo še dodatni predlog oziroma informacija. Če se bomo vendarle odločili drugače, da bo tu dana možnost za uvodno obrazložitev vladnega predloga zakona o lastninjenju podjetij, potem predlagam, da se enako odločimo tudi za druga dva, toliko prej, ker sem obveščen, da je Zakonodajno-pravna komisija tak sklep sprejela in ga predložila Skupščini, da naj imajo tudi predlagatelji alternativni verzij predloga zakona enako možnost. Hvala lepa."
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","",0,"VsiZbor.1991-09-11.z018-01.sp-6","VsiZbor.1991-09-11.z018-01.sp-6.1",VsiZbor.1991-09-11.z018-01.toc-item1,"","","speaker","PREDSEDUJOČI DR. LUDVIK TOPLAK:"
"parl.Skup","zasedanje",18,"1991-09-11","10:18:00","10:40:00","ToplakLudvik1942",1,"VsiZbor.1991-09-11.z018-01.sp-6","VsiZbor.1991-09-11.z018-01.sp-6.2",VsiZbor.1991-09-11.z018-01.toc-item1,"taxonomy.2.8","topic.51","utterance","Hvala lepa. Prosim, gospod Gros."
